,parsopercularis-lh,parstriangularis-rh,postcentral-lh,postcentral-rh,rostralmiddlefrontal-rh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh
parsopercularis-lh,0.4473684210526316,0.23684210526315788,0.02631578947368421,0.0,0.0,0.0,0.07894736842105263,0.21052631578947367
parstriangularis-rh,0.1590909090909091,0.5681818181818182,0.0,0.022727272727272728,0.0,0.0,0.0,0.25
postcentral-lh,0.02564102564102564,0.0,0.6153846153846154,0.10256410256410256,0.0,0.2564102564102564,0.0,0.0
postcentral-rh,0.0,0.0,0.0784313725490196,0.5686274509803921,0.11764705882352941,0.11764705882352941,0.0,0.11764705882352941
rostralmiddlefrontal-rh,0.0,0.0,0.0,0.16,0.84,0.0,0.0,0.0
superiorfrontal-rh,0.0,0.0,0.23076923076923078,0.10256410256410256,0.0,0.6666666666666666,0.0,0.0
superiorparietal-lh,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.9444444444444444,0.0
superiorparietal-rh,0.1276595744680851,0.19148936170212766,0.0,0.1276595744680851,0.06382978723404255,0.0,0.0,0.48936170212765956
