,parsopercularis-lh,parstriangularis-rh,postcentral-lh,postcentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorparietal-lh,superiorparietal-rh
parsopercularis-lh,0.4838709677419355,0.0,0.0,0.0,0.25806451612903225,0.12903225806451613,0.12903225806451613,0.0
parstriangularis-rh,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
postcentral-lh,0.0,0.0,0.5,0.0,0.25,0.25,0.0,0.0
postcentral-rh,0.0,0.0,0.10526315789473684,0.7368421052631579,0.05263157894736842,0.10526315789473684,0.0,0.0
rostralmiddlefrontal-lh,0.1956521739130435,0.0,0.15217391304347827,0.0,0.3695652173913043,0.2826086956521739,0.0,0.0
rostralmiddlefrontal-rh,0.09302325581395349,0.0,0.18604651162790697,0.0,0.3023255813953488,0.4186046511627907,0.0,0.0
superiorparietal-lh,0.25,0.0,0.0,0.0,0.0,0.0,0.75,0.0
superiorparietal-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
