,inferiorparietal-rh,parstriangularis-rh,postcentral-rh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh,supramarginal-rh
inferiorparietal-rh,0.2529411764705882,0.0,0.2235294117647059,0.18235294117647058,0.0,0.11764705882352941,0.0,0.2235294117647059
parstriangularis-rh,0.0,0.5952380952380952,0.0,0.0,0.40476190476190477,0.0,0.0,0.0
postcentral-rh,0.24050632911392406,0.0,0.23417721518987342,0.18354430379746836,0.0,0.11392405063291139,0.0,0.22784810126582278
superiorparietal-rh,0.2198581560283688,0.0,0.19148936170212766,0.3475177304964539,0.0,0.05673758865248227,0.0,0.18439716312056736
superiortemporal-lh,0.0,0.5142857142857142,0.0,0.0,0.4857142857142857,0.0,0.0,0.0
superiortemporal-rh,0.21782178217821782,0.0,0.19801980198019803,0.09900990099009901,0.0,0.2376237623762376,0.0,0.24752475247524752
supramarginal-lh,0.2,0.0,0.2,0.2,0.0,0.0,0.2,0.2
supramarginal-rh,0.23255813953488372,0.0,0.22093023255813954,0.16279069767441862,0.0,0.13953488372093023,0.0,0.2441860465116279
