,FC5,C3,Pz,O1,Oz,FT7,PO3,AF8
FC5,0.24624624624624625,0.20645645645645647,0.14339339339339338,0.1704204204204204,0.10435435435435435,0.03078078078078078,0.02027027027027027,0.07807807807807808
C3,0.16376089663760895,0.2534246575342466,0.13138231631382316,0.16625155666251556,0.12141967621419676,0.04234122042341221,0.019925280199252802,0.10149439601494396
Pz,0.14035087719298245,0.15350877192982457,0.24561403508771928,0.14692982456140352,0.15058479532163743,0.03654970760233918,0.0489766081871345,0.07748538011695906
O1,0.16325036603221083,0.19399707174231332,0.1500732064421669,0.25109809663250365,0.11566617862371889,0.04465592972181552,0.007320644216691069,0.0739385065885798
Oz,0.1003690036900369,0.14538745387453875,0.14833948339483394,0.11439114391143912,0.25977859778597784,0.043542435424354244,0.07896678966789668,0.10922509225092251
FT7,0.03707865168539326,0.0696629213483146,0.052808988764044947,0.060674157303370786,0.0651685393258427,0.42696629213483145,0.18202247191011237,0.10561797752808989
PO3,0.03322259136212625,0.036544850498338874,0.07198228128460686,0.008859357696566999,0.11295681063122924,0.1849390919158361,0.42967884828349945,0.12181616832779624
AF8,0.08873114463176575,0.14108251996450755,0.09050576752440107,0.08961845607808341,0.13043478260869565,0.08163265306122448,0.09582963620230701,0.2821650399290151
