,F7,C3,Pz,T8,AF7,FT7,FC3,P6
F7,0.3870967741935484,0.0,0.0,0.0,0.1935483870967742,0.0,0.41935483870967744,0.0
C3,0.0,0.3617021276595745,0.14893617021276595,0.39361702127659576,0.0,0.0,0.0,0.09574468085106383
Pz,0.0,0.28,0.26,0.28,0.0,0.0,0.0,0.18
T8,0.0,0.3627450980392157,0.13725490196078433,0.4117647058823529,0.0,0.0,0.0,0.08823529411764706
AF7,0.34782608695652173,0.0,0.0,0.0,0.30434782608695654,0.0,0.34782608695652173,0.0
FT7,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.25
FC3,0.34146341463414637,0.0,0.0,0.0,0.1951219512195122,0.0,0.4634146341463415,0.0
P6,0.0,0.2631578947368421,0.2631578947368421,0.2631578947368421,0.0,0.0,0.0,0.21052631578947367
