,FC5,C3,Pz,O1,Oz,FT7,PO3,AF8
FC5,0.3157894736842105,0.34210526315789475,0.05263157894736842,0.2894736842105263,0.0,0.0,0.0,0.0
C3,0.3048780487804878,0.3780487804878049,0.04878048780487805,0.2682926829268293,0.0,0.0,0.0,0.0
Pz,0.2631578947368421,0.2631578947368421,0.21052631578947367,0.2631578947368421,0.0,0.0,0.0,0.0
O1,0.3188405797101449,0.3333333333333333,0.057971014492753624,0.2898550724637681,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.34523809523809523,0.27380952380952384,0.38095238095238093
PO3,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3194444444444444,0.3472222222222222
AF8,0.0,0.0,0.0,0.0,0.0,0.34065934065934067,0.26373626373626374,0.3956043956043956
