,F7,C3,Pz,T8,AF7,FT7,FC3,P6
F7,0.21052631578947367,0.2631578947368421,0.2631578947368421,0.0,0.0,0.0,0.0,0.2631578947368421
C3,0.0392156862745098,0.30392156862745096,0.3333333333333333,0.0,0.0,0.0,0.0,0.3235294117647059
Pz,0.035398230088495575,0.2920353982300885,0.35398230088495575,0.0,0.0,0.0,0.0,0.3185840707964602
T8,0.0,0.0,0.0,0.3,0.0,0.35,0.35,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT7,0.0,0.0,0.0,0.19696969696969696,0.0,0.3939393939393939,0.4090909090909091,0.0
FC3,0.0,0.0,0.0,0.19402985074626866,0.0,0.3880597014925373,0.417910447761194,0.0
P6,0.03669724770642202,0.30275229357798167,0.3394495412844037,0.0,0.0,0.0,0.0,0.3211009174311927
