,F7,C3,Pz,T8,AF7,FT7,FC3,P6
F7,0.32142857142857145,0.0,0.0,0.35714285714285715,0.0,0.10714285714285714,0.07142857142857142,0.14285714285714285
C3,0.0,0.4444444444444444,0.5555555555555556,0.0,0.0,0.0,0.0,0.0
Pz,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0
T8,0.29411764705882354,0.0,0.0,0.4411764705882353,0.0,0.08823529411764706,0.058823529411764705,0.11764705882352941
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT7,0.07692307692307693,0.0,0.0,0.07692307692307693,0.0,0.38461538461538464,0.46153846153846156,0.0
FC3,0.0,0.0,0.09090909090909091,0.0,0.0,0.36363636363636365,0.5454545454545454,0.0
P6,0.29411764705882354,0.0,0.0,0.29411764705882354,0.0,0.11764705882352941,0.058823529411764705,0.23529411764705882
