,F7,C3,Pz,T8,AF7,FT7,FC3,P6
F7,0.2,0.0,0.0,0.26666666666666666,0.0,0.26666666666666666,0.26666666666666666,0.0
C3,0.0,0.3709677419354839,0.22580645161290322,0.0,0.4032258064516129,0.0,0.0,0.0
Pz,0.0,0.35,0.3,0.0,0.35,0.0,0.0,0.0
T8,0.06521739130434782,0.0,0.0,0.30434782608695654,0.0,0.32608695652173914,0.30434782608695654,0.0
AF7,0.0,0.3,0.175,0.0,0.525,0.0,0.0,0.0
FT7,0.046875,0.0,0.0,0.234375,0.0,0.375,0.34375,0.0
FC3,0.05,0.0,0.0,0.25,0.0,0.36666666666666664,0.3333333333333333,0.0
P6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
