,FC5,C3,Pz,O1,Oz,FT7,PO3,AF8
FC5,0.16806722689075632,0.18487394957983194,0.15966386554621848,0.14285714285714285,0.17647058823529413,0.0,0.0,0.16806722689075632
C3,0.16030534351145037,0.22137404580152673,0.15267175572519084,0.1297709923664122,0.17557251908396945,0.0,0.0,0.16030534351145037
Pz,0.1694915254237288,0.17796610169491525,0.16101694915254236,0.1440677966101695,0.17796610169491525,0.0,0.0,0.1694915254237288
O1,0.17,0.17,0.17,0.15,0.17,0.0,0.0,0.17
Oz,0.16521739130434782,0.19130434782608696,0.1565217391304348,0.1391304347826087,0.1826086956521739,0.0,0.0,0.16521739130434782
FT7,0.0,0.0,0.0,0.0,0.0,0.673469387755102,0.32653061224489793,0.0
PO3,0.0,0.0,0.0,0.0,0.0,0.53125,0.46875,0.0
AF8,0.16806722689075632,0.18487394957983194,0.15966386554621848,0.14285714285714285,0.17647058823529413,0.0,0.0,0.16806722689075632
