,F7,TP10,Fp2,AF3,FT8,F6,AF8,AF4
F7,0.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.5625
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.2,0.0,0.3,0.3,0.2,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT8,0.0,0.0,0.05084745762711865,0.0,0.5254237288135594,0.3389830508474576,0.0847457627118644,0.0
F6,0.0,0.0,0.06,0.0,0.44,0.4,0.1,0.0
AF8,0.0,0.0,0.0,0.0,0.35714285714285715,0.35714285714285715,0.2857142857142857,0.0
AF4,0.24242424242424243,0.0,0.0,0.0,0.0,0.030303030303030304,0.0,0.7272727272727273
