,frontalpole-lh,frontalpole-rh,inferiorparietal-rh,parsorbitalis-rh,supramarginal-rh,temporalpole-lh,temporalpole-rh,transversetemporal-rh
frontalpole-lh,0.375,0.0,0.2,0.0,0.2375,0.0,0.0375,0.15
frontalpole-rh,0.0,0.6470588235294118,0.0,0.35294117647058826,0.0,0.0,0.0,0.0
inferiorparietal-rh,0.08139534883720931,0.0,0.3546511627906977,0.0,0.19186046511627908,0.0,0.16279069767441862,0.20930232558139536
parsorbitalis-rh,0.0,0.19607843137254902,0.0,0.7647058823529411,0.0392156862745098,0.0,0.0,0.0
supramarginal-rh,0.10382513661202186,0.0,0.20765027322404372,0.0,0.33879781420765026,0.0,0.10382513661202186,0.2459016393442623
temporalpole-lh,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
temporalpole-rh,0.01098901098901099,0.0,0.2857142857142857,0.0,0.18681318681318682,0.0,0.2967032967032967,0.21978021978021978
transversetemporal-rh,0.06289308176100629,0.0,0.25157232704402516,0.0,0.2641509433962264,0.0,0.13836477987421383,0.2830188679245283
