,frontalpole-lh,frontalpole-rh,lateraloccipital-rh,medialorbitofrontal-lh,parsopercularis-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-lh,0.6292682926829268,0.1951219512195122,0.03902439024390244,0.05365853658536585,0.0,0.03414634146341464,0.02926829268292683,0.01951219512195122
frontalpole-rh,0.11870503597122302,0.5287769784172662,0.0539568345323741,0.06474820143884892,0.017985611510791366,0.03597122302158273,0.17985611510791366,0.0
lateraloccipital-rh,0.045662100456621,0.0684931506849315,0.5616438356164384,0.0958904109589041,0.0228310502283105,0.0410958904109589,0.0319634703196347,0.1324200913242009
medialorbitofrontal-lh,0.04032258064516129,0.09274193548387097,0.0846774193548387,0.3870967741935484,0.0967741935483871,0.13709677419354838,0.16129032258064516,0.0
parsopercularis-rh,0.0,0.012195121951219513,0.012195121951219513,0.10569105691056911,0.6097560975609756,0.12601626016260162,0.08943089430894309,0.044715447154471545
rostralanteriorcingulate-lh,0.03088803088803089,0.04247104247104247,0.04247104247104247,0.14285714285714285,0.11196911196911197,0.4594594594594595,0.1583011583011583,0.011583011583011582
rostralanteriorcingulate-rh,0.016556291390728478,0.17549668874172186,0.029801324503311258,0.11589403973509933,0.0728476821192053,0.11258278145695365,0.4503311258278146,0.026490066225165563
temporalpole-rh,0.020202020202020204,0.0,0.13636363636363635,0.0,0.045454545454545456,0.030303030303030304,0.030303030303030304,0.7373737373737373
