,bankssts-lh,entorhinal-lh,fusiform-lh,inferiortemporal-lh,middletemporal-lh,parahippocampal-lh,parahippocampal-rh,temporalpole-lh
bankssts-lh,0.37888198757763975,0.10869565217391304,0.14906832298136646,0.06366459627329192,0.09937888198757763,0.07763975155279502,0.07142857142857142,0.05124223602484472
entorhinal-lh,0.06395939086294417,0.43959390862944164,0.10558375634517767,0.03451776649746193,0.1350253807106599,0.0751269035532995,0.06903553299492386,0.07715736040609138
fusiform-lh,0.09684684684684684,0.11373873873873874,0.32319819819819817,0.09797297297297297,0.07657657657657657,0.19144144144144143,0.0472972972972973,0.05292792792792793
inferiortemporal-lh,0.0546875,0.05,0.115625,0.4484375,0.0421875,0.16875,0.0609375,0.059375
middletemporal-lh,0.0849933598937583,0.1806108897742364,0.10358565737051793,0.035856573705179286,0.4077025232403719,0.05976095617529881,0.07304116865869854,0.05444887118193891
parahippocampal-lh,0.04895104895104895,0.09090909090909091,0.19114219114219114,0.13752913752913754,0.047785547785547784,0.3508158508158508,0.05944055944055944,0.07342657342657342
parahippocampal-rh,0.0712166172106825,0.10385756676557864,0.05934718100890208,0.06083086053412463,0.0830860534124629,0.07566765578635015,0.49554896142433236,0.050445103857566766
temporalpole-lh,0.05457227138643068,0.10029498525073746,0.06637168141592921,0.06489675516224189,0.048672566371681415,0.09882005899705015,0.05457227138643068,0.5117994100294986
