,entorhinal-rh,frontalpole-lh,medialorbitofrontal-lh,parahippocampal-rh,parsorbitalis-lh,pericalcarine-rh,temporalpole-lh,temporalpole-rh
entorhinal-rh,0.7405405405405405,0.012612612612612612,0.021621621621621623,0.010810810810810811,0.021621621621621623,0.016216216216216217,0.07747747747747748,0.0990990990990991
frontalpole-lh,0.010706638115631691,0.683083511777302,0.057815845824411134,0.0,0.10706638115631692,0.0,0.11563169164882227,0.02569593147751606
medialorbitofrontal-lh,0.033734939759036145,0.08433734939759036,0.6096385542168675,0.0,0.20963855421686747,0.0,0.024096385542168676,0.03855421686746988
parahippocampal-rh,0.03508771929824561,0.0,0.0,0.9087719298245615,0.0,0.04912280701754386,0.0,0.007017543859649123
parsorbitalis-lh,0.02040816326530612,0.10612244897959183,0.15306122448979592,0.0,0.5795918367346938,0.0,0.10816326530612246,0.0326530612244898
pericalcarine-rh,0.014767932489451477,0.0,0.0,0.03164556962025317,0.0,0.9409282700421941,0.012658227848101266,0.0
temporalpole-lh,0.07967479674796749,0.08780487804878048,0.013008130081300813,0.0,0.08455284552845528,0.013008130081300813,0.6471544715447154,0.07479674796747968
temporalpole-rh,0.09844559585492228,0.017271157167530225,0.031088082901554404,0.0034542314335060447,0.031088082901554404,0.0,0.08635578583765112,0.7322970639032815
