,bankssts-lh,entorhinal-lh,fusiform-lh,inferiortemporal-lh,middletemporal-lh,parahippocampal-lh,parahippocampal-rh,temporalpole-lh
bankssts-lh,0.26229508196721313,0.2786885245901639,0.16393442622950818,0.0,0.14754098360655737,0.0,0.0,0.14754098360655737
entorhinal-lh,0.13559322033898305,0.6016949152542372,0.0847457627118644,0.0,0.07627118644067797,0.0,0.0,0.1016949152542373
fusiform-lh,0.25,0.25,0.22727272727272727,0.0,0.20454545454545456,0.0,0.0,0.06818181818181818
inferiortemporal-lh,0.0,0.0,0.0,0.5555555555555556,0.0,0.24444444444444444,0.0,0.2
middletemporal-lh,0.14705882352941177,0.14705882352941177,0.14705882352941177,0.0,0.5294117647058824,0.0,0.0,0.029411764705882353
parahippocampal-lh,0.0,0.0,0.0,0.2765957446808511,0.0,0.3829787234042553,0.0,0.3404255319148936
parahippocampal-rh,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
temporalpole-lh,0.07,0.09,0.01,0.11,0.0,0.18,0.0,0.54
