,caudalanteriorcingulate-lh,frontalpole-rh,isthmuscingulate-rh,paracentral-lh,paracentral-rh,posteriorcingulate-lh,posteriorcingulate-rh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.136,0.12666666666666668,0.116,0.12666666666666668,0.124,0.13066666666666665,0.12133333333333333,0.11866666666666667
frontalpole-rh,0.1214622641509434,0.19103773584905662,0.10849056603773585,0.1179245283018868,0.11556603773584906,0.1214622641509434,0.11320754716981132,0.11084905660377359
isthmuscingulate-rh,0.11904761904761904,0.12531328320802004,0.12531328320802004,0.12531328320802004,0.12907268170426064,0.12030075187969924,0.12781954887218044,0.12781954887218044
paracentral-lh,0.13104325699745548,0.1272264631043257,0.11704834605597965,0.1272264631043257,0.12468193384223919,0.13104325699745548,0.12213740458015267,0.11959287531806616
paracentral-rh,0.12609238451935081,0.1285892634207241,0.11860174781523096,0.1285892634207241,0.12609238451935081,0.12734082397003746,0.12359550561797752,0.12109862671660425
posteriorcingulate-lh,0.1358839050131926,0.1266490765171504,0.11609498680738786,0.1266490765171504,0.12401055408970976,0.13060686015831136,0.12137203166226913,0.11873350923482849
posteriorcingulate-rh,0.12421580928481807,0.12923462986198245,0.1191969887076537,0.12923462986198245,0.12672521957340024,0.12547051442910917,0.12421580928481807,0.12170639899623588
rostralanteriorcingulate-rh,0.12034739454094293,0.12655086848635236,0.1228287841191067,0.12655086848635236,0.12903225806451613,0.12158808933002481,0.12779156327543426,0.12531017369727046
