,bankssts-rh,cuneus-rh,frontalpole-rh,lateralorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh,transversetemporal-rh
bankssts-rh,0.8333333333333334,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0
cuneus-rh,0.0,0.7368421052631579,0.0,0.0,0.14035087719298245,0.12280701754385964,0.0,0.0
frontalpole-rh,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
lateralorbitofrontal-rh,0.024691358024691357,0.0,0.0,0.5432098765432098,0.0,0.0,0.18518518518518517,0.24691358024691357
rostralanteriorcingulate-lh,0.0,0.10666666666666667,0.0,0.0,0.49333333333333335,0.4,0.0,0.0
rostralanteriorcingulate-rh,0.0,0.0963855421686747,0.0,0.0,0.40963855421686746,0.4819277108433735,0.012048192771084338,0.0
temporalpole-rh,0.0,0.0,0.0,0.125,0.0,0.03409090909090909,0.5568181818181818,0.2840909090909091
transversetemporal-rh,0.0,0.0,0.0,0.21333333333333335,0.0,0.0,0.38666666666666666,0.4
