,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P8,TP10,CP6,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P2,CPz,CP4,TP8,C6,C2,FT8,F6,AF8,AF4,F2,FCz
Fz,0.05364511691884457,0.01925722145804677,0.0453920220082531,0.0,0.01925722145804677,0.05639614855570839,0.005502063273727648,0.048143053645116916,0.01925722145804677,0.008253094910591471,0.04951856946354883,0.011004126547455296,0.0,0.04126547455295736,0.04401650618982118,0.0453920220082531,0.0,0.0,0.0,0.02888583218707015,0.0,0.008253094910591471,0.013755158184319119,0.05364511691884457,0.011004126547455296,0.0,0.052269601100412656,0.0,0.0,0.0,0.0,0.001375515818431912,0.001375515818431912,0.0343878954607978,0.0,0.0041265474552957355,0.0,0.0,0.002751031636863824,0.0,0.052269601100412656,0.0,0.05364511691884457,0.002751031636863824,0.001375515818431912,0.0,0.0,0.016506189821182942,0.037138927097661624,0.055020632737276476,0.01925722145804677,0.0,0.009628610729023384,0.011004126547455296,0.030261348005502064,0.0,0.023383768913342505,0.009628610729023384,0.0
F3,0.04533333333333334,0.06666666666666667,0.042666666666666665,0.0,0.016,0.048,0.010666666666666666,0.048,0.016,0.016,0.050666666666666665,0.008,0.010666666666666666,0.016,0.018666666666666668,0.021333333333333333,0.008,0.0,0.0,0.048,0.02666666666666667,0.0,0.016,0.037333333333333336,0.0,0.02666666666666667,0.034666666666666665,0.0026666666666666666,0.0026666666666666666,0.0,0.0,0.0,0.0,0.032,0.016,0.0,0.010666666666666666,0.0,0.0,0.0,0.037333333333333336,0.018666666666666668,0.048,0.0,0.0026666666666666666,0.005333333333333333,0.018666666666666668,0.010666666666666666,0.018666666666666668,0.048,0.016,0.0,0.0,0.016,0.034666666666666665,0.010666666666666666,0.016,0.0,0.0026666666666666666
F7,0.05255023183925812,0.02009273570324575,0.04945904173106646,0.0,0.02009273570324575,0.05255023183925812,0.0061823802163833074,0.05100463678516229,0.02009273570324575,0.00927357032457496,0.05100463678516229,0.012364760432766615,0.0,0.03709428129829984,0.0401854714064915,0.04173106646058733,0.0,0.0,0.0,0.030911901081916538,0.0,0.0077279752704791345,0.015455950540958269,0.05100463678516229,0.010819165378670788,0.0,0.04945904173106646,0.0,0.0,0.0,0.0,0.0,0.0,0.03863987635239567,0.0,0.0030911901081916537,0.0,0.0,0.0015455950540958269,0.0,0.05100463678516229,0.0,0.05255023183925812,0.0015455950540958269,0.0015455950540958269,0.0,0.0,0.017001545595054096,0.0401854714064915,0.05255023183925812,0.02009273570324575,0.0,0.00927357032457496,0.012364760432766615,0.03400309119010819,0.0,0.02627511591962906,0.00927357032457496,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC5,0.02389705882352941,0.009191176470588236,0.022058823529411766,0.0,0.04044117647058824,0.027573529411764705,0.007352941176470588,0.022058823529411766,0.03308823529411765,0.011029411764705883,0.022058823529411766,0.014705882352941176,0.003676470588235294,0.042279411764705885,0.04044117647058824,0.042279411764705885,0.0,0.0,0.016544117647058824,0.014705882352941176,0.0,0.027573529411764705,0.01838235294117647,0.027573529411764705,0.03125,0.0,0.03308823529411765,0.0,0.0,0.011029411764705883,0.0,0.01838235294117647,0.01838235294117647,0.022058823529411766,0.0,0.022058823529411766,0.011029411764705883,0.0,0.02022058823529412,0.016544117647058824,0.027573529411764705,0.0,0.02389705882352941,0.02022058823529412,0.001838235294117647,0.0,0.0,0.03860294117647059,0.03125,0.02389705882352941,0.025735294117647058,0.012867647058823529,0.029411764705882353,0.014705882352941176,0.01838235294117647,0.0,0.02389705882352941,0.02022058823529412,0.016544117647058824
FC1,0.04895960832313342,0.01835985312117503,0.04039167686658507,0.0,0.019583843329253364,0.0795593635250918,0.004895960832313341,0.044063647490820076,0.019583843329253364,0.0073439412484700125,0.04528763769889841,0.009791921664626682,0.0,0.04528763769889841,0.04528763769889841,0.04895960832313342,0.0,0.0,0.0024479804161566705,0.02692778457772338,0.0,0.009791921664626682,0.012239902080783354,0.05018359853121175,0.012239902080783354,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0036719706242350062,0.0036719706242350062,0.030599755201958383,0.0,0.006119951040391677,0.0,0.0,0.004895960832313341,0.0024479804161566705,0.04773561811505508,0.0,0.04895960832313342,0.004895960832313341,0.0012239902080783353,0.0,0.0,0.017135862913096694,0.03549571603427173,0.05018359853121175,0.017135862913096694,0.0,0.011015911872705019,0.009791921664626682,0.02692778457772338,0.0,0.0208078335373317,0.011015911872705019,0.0024479804161566705
C3,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.0,0.037037037037037035,0.037037037037037035,0.02962962962962963,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.014814814814814815,0.0,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.037037037037037035,0.037037037037037035,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.037037037037037035,0.0,0.007407407407407408,0.0,0.0,0.022222222222222223,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.0,0.0,0.037037037037037035,0.037037037037037035,0.0,0.037037037037037035,0.0,0.0
T7,0.055312954876273655,0.021834061135371178,0.048034934497816595,0.0,0.018922852983988356,0.055312954876273655,0.005822416302765648,0.05240174672489083,0.018922852983988356,0.008733624454148471,0.053857350800582245,0.011644832605531296,0.0,0.03784570596797671,0.040756914119359534,0.042212518195050945,0.0,0.0,0.0,0.03202328966521106,0.0,0.00727802037845706,0.01455604075691412,0.050946142649199416,0.010189228529839884,0.0,0.049490538573508006,0.0,0.0,0.0,0.0,0.0,0.0,0.036390101892285295,0.0,0.002911208151382824,0.0,0.0,0.001455604075691412,0.0,0.050946142649199416,0.0,0.055312954876273655,0.001455604075691412,0.001455604075691412,0.0,0.0,0.01601164483260553,0.03784570596797671,0.055312954876273655,0.018922852983988356,0.0,0.008733624454148471,0.011644832605531296,0.03202328966521106,0.0,0.024745269286754003,0.008733624454148471,0.0
TP9,0.027777777777777776,0.010683760683760684,0.02564102564102564,0.0,0.0405982905982906,0.03205128205128205,0.008547008547008548,0.02564102564102564,0.038461538461538464,0.01282051282051282,0.02564102564102564,0.017094017094017096,0.0,0.0405982905982906,0.0405982905982906,0.0405982905982906,0.0,0.0,0.010683760683760684,0.017094017094017096,0.0,0.023504273504273504,0.021367521367521368,0.03205128205128205,0.027777777777777776,0.0,0.038461538461538464,0.0,0.0,0.004273504273504274,0.0,0.01282051282051282,0.01282051282051282,0.02564102564102564,0.0,0.017094017094017096,0.004273504273504274,0.0,0.014957264957264958,0.010683760683760684,0.03205128205128205,0.0,0.027777777777777776,0.014957264957264958,0.002136752136752137,0.0,0.0,0.03632478632478633,0.03632478632478633,0.027777777777777776,0.029914529914529916,0.00641025641025641,0.02564102564102564,0.017094017094017096,0.021367521367521368,0.0,0.027777777777777776,0.023504273504273504,0.010683760683760684
CP5,0.0374331550802139,0.026737967914438502,0.0374331550802139,0.0,0.0374331550802139,0.0374331550802139,0.0213903743315508,0.0374331550802139,0.0374331550802139,0.03208556149732621,0.0374331550802139,0.0213903743315508,0.0,0.0374331550802139,0.0374331550802139,0.0374331550802139,0.0,0.0,0.0,0.0374331550802139,0.0,0.0,0.0374331550802139,0.0374331550802139,0.0053475935828877,0.0,0.0374331550802139,0.0,0.0,0.0,0.0,0.0,0.0,0.0374331550802139,0.0,0.0,0.0,0.0,0.0,0.0,0.0374331550802139,0.0,0.0374331550802139,0.0,0.0053475935828877,0.0,0.0,0.026737967914438502,0.0374331550802139,0.0374331550802139,0.0374331550802139,0.0,0.0,0.0374331550802139,0.0374331550802139,0.0,0.0374331550802139,0.0,0.0
