,Fp1,Fz,F3,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.7348596166911567,0.0,0.01598173515981735,0.0,0.0,0.0,0.0,0.0228310502283105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1415525114155251,0.0,0.0,0.0,0.0,0.0,0.04152249134948097,0.0,0.0,0.0,0.005190311418685121,0.0,0.0,0.0,0.0,0.0,0.0,0.03806228373702422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.0,0.2104,0.0,0.1208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.00949367088607595,0.0,0.3317456174692244,0.03402061855670103,0.0,0.01752577319587629,0.0,0.0,0.0,0.04008438818565401,0.0,0.0,0.05379746835443038,0.0,0.0,0.0,0.0,0.026288659793814433,0.05618556701030928,0.05154639175257732,0.0,0.0,0.0,0.0,0.0,0.0,0.06434599156118144,0.0,0.046413502109704644,0.0,0.0,0.0,0.08966244725738397,0.0,0.0,0.0,0.0,0.0,0.0,0.03865979381443299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03505154639175258,0.0,0.0010548523206751054,0.01958762886597938,0.0,0.08453608247422681,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.08216970998925886,0.03253588516746411,0.3494873547505126,0.022488038277511963,0.0,0.0,0.0,0.0,0.0,0.0,0.0023923444976076554,0.015311004784688996,0.0,0.07082316180060541,0.0,0.0,0.06842105263157895,0.04688995215311005,0.0,0.0,0.022488038277511963,0.038131041890440386,0.03301435406698565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018738404452690167,0.0,0.0,0.0,0.059613319011815255,0.02200956937799043,0.0,0.0,0.0,0.001611170784103115,0.0,0.0,0.0,0.0719656283566058,0.0,0.0,0.0,0.0,0.0,0.0,0.034928229665071774,0.0,0.006981740064446832,0.0,0.0,0.0,0.0,0.0
FC5,0.0,0.0,0.0,0.047058823529411764,0.34272612270714736,0.0,0.0,0.0,0.0,0.0,0.0,0.004901960784313725,0.0,0.0,0.047058823529411764,0.0,0.0,0.0,0.1228878648233487,0.0,0.0,0.06372549019607843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1174573055028463,0.0,0.0,0.000980392156862745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030392156862745098,0.0,0.0,0.0,0.0,0.053763440860215055,0.0,0.0,0.12526881720430108,0.0,0.0,0.042242703533026116,0.0,0.0,0.0015360983102918587,0.0
FC1,0.0,0.0,0.0378619153674833,0.0,0.0,0.2242955711219528,0.0,0.0,0.0,0.0,0.0,0.1684101390870618,0.0,0.08459815924882477,0.0,0.0,0.0,0.053452115812917596,0.029038112522686024,0.0378619153674833,0.0,0.0,0.0,0.0,0.05011135857461024,0.0,0.0,0.0,0.032667876588021776,0.0,0.0,0.053452115812917596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0378619153674833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03229398663697105,0.0,0.036748329621380846,0.08257713248638839,0.0,0.0378619153674833,0.0,0.0009074410163339383,0.0,0.0,0.0
C3,0.0,0.0,0.0,0.0,0.0,0.0,0.4302252543595612,0.0,0.048558421851289835,0.0,0.0,0.0,0.0,0.0030349013657056147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1413934426229508,0.0,0.0,0.0,0.00834597875569044,0.0,0.0,0.038694992412746584,0.01639344262295082,0.0,0.08725341426403642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030349013657056147,0.048558421851289835,0.0,0.0204855842185129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048558421851289835,0.0,0.05690440060698027,0.0,0.0,0.048558421851289835,0.0,0.0,0.0
T7,0.0040650406504065045,0.0,0.0,0.0,0.0,0.0,0.0,0.39861815014254043,0.0,0.0367965367965368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08790650406504065,0.0,0.07774390243902439,0.0,0.0,0.0,0.0,0.002540650406504065,0.0,0.0,0.0,0.047764227642276426,0.09806910569105691,0.0,0.0,0.0,0.0,0.0,0.0,0.08766233766233766,0.03354978354978355,0.0,0.0,0.0,0.0,0.0,0.11708768873403019,0.0,0.0,0.0,0.0,0.0010822510822510823,0.007113821138211382,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.04038461538461539,0.0,0.241025641025641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.007051282051282051,0.0,0.0,0.06217948717948718,0.0,0.0,0.07051282051282051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060897435897435896,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.07051282051282051,0.0,0.038461538461538464,0.0,0.0,0.07051282051282051,0.0,0.0,0.005128205128205128
CP5,0.0,0.0,0.054093567251461985,0.0,0.0,0.0,0.0,0.012605042016806723,0.0,0.38224013688409975,0.0,0.0,0.054093567251461985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0374331550802139,0.0,0.0,0.054093567251461985,0.0,0.0,0.0,0.13010579032250857,0.005729564553093965,0.052711993888464474,0.032467532467532464,0.0,0.025210084033613446,0.0,0.0,0.0,0.0,0.0,0.0106951871657754,0.012605042016806723,0.0106951871657754,0.0,0.0,0.0,0.0,0.0,0.04736440030557677,0.0014619883040935672,0.0,0.0,0.0213903743315508,0.0003819709702062643,0.0,0.0106951871657754,0.043926661573720396,0.0
CP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pz,0.0,0.0,0.0,0.006557377049180328,0.006557377049180328,0.13742475296255632,0.0,0.0,0.0,0.0,0.0,0.2823761026767122,0.0,0.08480104493999166,0.006557377049180328,0.0,0.0,0.05901639344262295,0.026558891454965358,0.0,0.0,0.006557377049180328,0.0,0.0,0.05901639344262295,0.0,0.0,0.0,0.040993071593533485,0.0,0.0,0.05901639344262295,0.0,0.001639344262295082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047540983606557376,0.0,0.0,0.0,0.0,0.0,0.07922424563661834,0.06882027789346155,0.0,0.0,0.0,0.027342596448718434,0.0,0.0,0.0
P3,0.0,0.0,0.1059322033898305,0.037162162162162164,0.0,0.0,0.0,0.0,0.0,0.08050847457627118,0.0,0.0,0.30737517178195145,0.0,0.0,0.0,0.0,0.0777027027027027,0.0,0.0,0.00211864406779661,0.00211864406779661,0.0011261261261261261,0.037162162162162164,0.0,0.0,0.0,0.14414414414414414,0.09322033898305085,0.0,0.0,0.0,0.1059322033898305,0.0,0.0,0.0,0.0,0.0,0.0,0.0011261261261261261,0.0,0.0,0.0011261261261261261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00211864406779661,0.0,0.0011261261261261261,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.08321906793289659,0.0024630541871921183,0.0,0.0,0.0,0.0,0.1165337802380106,0.0,0.3029768252839707,0.10919540229885058,0.0,0.0,0.006568144499178982,0.0,0.0,0.0,0.048440065681444995,0.023809523809523808,0.0,0.006568144499178982,0.0,0.0,0.0,0.15787669493677314,0.0,0.0,0.006568144499178982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035722749818021766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036636873021515755,0.029209621993127148,0.0,0.0,0.0,0.03421190730113589,0.0,0.0,0.0
O1,0.0,0.12267080745341614,0.0,0.1677610879559369,0.02800953516090584,0.0,0.0,0.0,0.0,0.0,0.0,0.0029797377830750892,0.0,0.07926102502979737,0.2830140140214245,0.0,0.0,0.0,0.0,0.0,0.0,0.06853396901072706,0.03873659117997616,0.0,0.0,0.0,0.0,0.0,0.07747318235995232,0.0,0.0,0.0,0.0,0.005254332649782719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003575685339690107,0.0,0.0,0.0,0.0,0.09472049689440994,0.0,0.0,0.0,0.0,0.0,0.0,0.02800953516090584,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.0011933174224343676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.801909307875895,0.0,0.0,0.0,0.0,0.0,0.0,0.09904534606205251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034606205250596656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06324582338902147,0.0,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4784507510502614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1016260162601626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15040650406504066,0.0,0.0,0.10037174721189591,0.0,0.06691449814126393,0.0,0.0,0.10037174721189591,0.0018587360594795538
P4,0.0,0.0,0.021685761047463174,0.05851063829787234,0.0,0.019639934533551555,0.0,0.0,0.0,0.0,0.0,0.014320785597381341,0.027004909983633387,0.0028641571194762683,0.0,0.0,0.0,0.560783423690671,0.033960720130932896,0.0,0.018821603927986905,0.0,0.0004091653027823241,0.027823240589198037,0.020867430441898527,0.0,0.0,0.007364975450081833,0.0,0.0,0.0,0.036824877250409165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004091653027823241,0.0,0.099609375,0.0004091653027823241,0.0,0.025777414075286414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015957446808510637,0.0,0.0004091653027823241,0.0,0.004909983633387889,0.0016366612111292963,0.0,0.0,0.0
