,frontalpole-rh,insula-lh,lateraloccipital-lh,pericalcarine-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh
frontalpole-rh,0.17142857142857143,0.17142857142857143,0.0,0.0,0.1523809523809524,0.17142857142857143,0.17142857142857143,0.1619047619047619
insula-lh,0.17142857142857143,0.17142857142857143,0.0,0.0,0.1523809523809524,0.17142857142857143,0.17142857142857143,0.1619047619047619
lateraloccipital-lh,0.0,0.0,0.4666666666666667,0.5333333333333333,0.0,0.0,0.0,0.0
pericalcarine-rh,0.0,0.0,0.4444444444444444,0.5555555555555556,0.0,0.0,0.0,0.0
rostralanteriorcingulate-lh,0.1651376146788991,0.1651376146788991,0.0,0.0,0.1651376146788991,0.1743119266055046,0.1651376146788991,0.1651376146788991
rostralanteriorcingulate-rh,0.17117117117117117,0.17117117117117117,0.0,0.0,0.15315315315315314,0.17117117117117117,0.17117117117117117,0.16216216216216217
rostralmiddlefrontal-lh,0.17142857142857143,0.17142857142857143,0.0,0.0,0.1523809523809524,0.17142857142857143,0.17142857142857143,0.1619047619047619
rostralmiddlefrontal-rh,0.17142857142857143,0.17142857142857143,0.0,0.0,0.1523809523809524,0.17142857142857143,0.17142857142857143,0.1619047619047619
