,frontalpole-rh,inferiortemporal-rh,lateralorbitofrontal-rh,medialorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,transversetemporal-rh
frontalpole-rh,0.15384615384615385,0.0,0.15384615384615385,0.1794871794871795,0.0,0.15384615384615385,0.1794871794871795,0.1794871794871795
inferiortemporal-rh,0.0,0.4444444444444444,0.0,0.0,0.5555555555555556,0.0,0.0,0.0
lateralorbitofrontal-rh,0.15384615384615385,0.0,0.15384615384615385,0.1794871794871795,0.0,0.15384615384615385,0.1794871794871795,0.1794871794871795
medialorbitofrontal-rh,0.15384615384615385,0.0,0.15384615384615385,0.1794871794871795,0.0,0.15384615384615385,0.1794871794871795,0.1794871794871795
parahippocampal-rh,0.0,0.4444444444444444,0.0,0.0,0.5555555555555556,0.0,0.0,0.0
rostralanteriorcingulate-lh,0.15384615384615385,0.0,0.15384615384615385,0.1794871794871795,0.0,0.15384615384615385,0.1794871794871795,0.1794871794871795
rostralanteriorcingulate-rh,0.15384615384615385,0.0,0.15384615384615385,0.1794871794871795,0.0,0.15384615384615385,0.1794871794871795,0.1794871794871795
transversetemporal-rh,0.15384615384615385,0.0,0.15384615384615385,0.1794871794871795,0.0,0.15384615384615385,0.1794871794871795,0.1794871794871795
