,entorhinal-lh,frontalpole-rh,inferiortemporal-lh,insula-lh,lingual-lh,middletemporal-lh,parahippocampal-lh,rostralanteriorcingulate-lh
entorhinal-lh,0.4864864864864865,0.0,0.0,0.0,0.0,0.0,0.0,0.5135135135135135
frontalpole-rh,0.0,0.5275590551181102,0.0,0.18110236220472442,0.023622047244094488,0.05511811023622047,0.0,0.2125984251968504
inferiortemporal-lh,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.5714285714285714,0.0
insula-lh,0.0,0.3698630136986301,0.0,0.4520547945205479,0.0,0.1643835616438356,0.0,0.0136986301369863
lingual-lh,0.0,0.02127659574468085,0.0,0.0,0.6170212765957447,0.0,0.0,0.3617021276595745
middletemporal-lh,0.0,0.23076923076923078,0.0,0.358974358974359,0.0,0.41025641025641024,0.0,0.0
parahippocampal-lh,0.125,0.0,0.375,0.0,0.0,0.0,0.5,0.0
rostralanteriorcingulate-lh,0.10179640718562874,0.1377245508982036,0.0,0.0,0.11377245508982035,0.0,0.0,0.6467065868263473
