,entorhinal-lh,frontalpole-rh,inferiortemporal-lh,insula-lh,lingual-lh,middletemporal-lh,parahippocampal-lh,rostralanteriorcingulate-lh
entorhinal-lh,0.49607329842931935,0.009162303664921465,0.08376963350785341,0.10209424083769633,0.112565445026178,0.09424083769633508,0.06544502617801047,0.03664921465968586
frontalpole-rh,0.010101010101010102,0.7252525252525253,0.0,0.06060606060606061,0.06868686868686869,0.046464646464646465,0.0,0.08888888888888889
inferiortemporal-lh,0.05738476011288805,0.0,0.34807149576669805,0.1702728127939793,0.17215428033866415,0.022577610536218252,0.22389463781749766,0.005644402634054563
insula-lh,0.08068181818181819,0.03636363636363636,0.21477272727272728,0.375,0.10454545454545454,0.035227272727272725,0.15227272727272728,0.0011363636363636363
lingual-lh,0.07778738115816768,0.02592912705272256,0.1512532411408816,0.07260155574762317,0.3716508210890233,0.0682800345721694,0.21780466724286948,0.014693171996542784
middletemporal-lh,0.13758389261744966,0.03859060402684564,0.031879194630872486,0.0587248322147651,0.10067114093959731,0.5687919463087249,0.06375838926174497,0.0
parahippocampal-lh,0.0519730510105871,0.0,0.2165543792107796,0.11645813282001925,0.24254090471607315,0.0519730510105871,0.3205004812319538,0.0
rostralanteriorcingulate-lh,0.07466666666666667,0.10133333333333333,0.013333333333333334,0.0,0.050666666666666665,0.0,0.0,0.76
