,frontalpole-lh,frontalpole-rh,fusiform-lh,inferiortemporal-lh,lingual-lh,parahippocampal-lh,parahippocampal-rh,temporalpole-rh
frontalpole-lh,0.6304347826086957,0.06521739130434782,0.0,0.0,0.0,0.0,0.06521739130434782,0.2391304347826087
frontalpole-rh,0.02631578947368421,0.9736842105263158,0.0,0.0,0.0,0.0,0.0,0.0
fusiform-lh,0.005494505494505495,0.0,0.260989010989011,0.18681318681318682,0.25,0.22802197802197802,0.057692307692307696,0.01098901098901099
inferiortemporal-lh,0.0,0.0,0.18947368421052632,0.3,0.2,0.2131578947368421,0.09736842105263158,0.0
lingual-lh,0.0,0.0,0.24296675191815856,0.18414322250639387,0.2864450127877238,0.22250639386189258,0.061381074168797956,0.0025575447570332483
parahippocampal-lh,0.0,0.0,0.22554347826086957,0.1983695652173913,0.23641304347826086,0.27445652173913043,0.06521739130434782,0.0
parahippocampal-rh,0.02976190476190476,0.0,0.13690476190476192,0.20238095238095238,0.1488095238095238,0.13095238095238096,0.34523809523809523,0.005952380952380952
temporalpole-rh,0.4642857142857143,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.4642857142857143
