,entorhinal-lh,frontalpole-rh,inferiortemporal-lh,insula-lh,lingual-lh,middletemporal-lh,parahippocampal-lh,rostralanteriorcingulate-lh
entorhinal-lh,0.42857142857142855,0.25,0.0,0.0,0.0,0.0,0.0,0.32142857142857145
frontalpole-rh,0.034482758620689655,0.5793103448275863,0.0,0.04827586206896552,0.21379310344827587,0.1103448275862069,0.0,0.013793103448275862
inferiortemporal-lh,0.0,0.0,0.45454545454545453,0.0,0.0,0.0,0.0,0.5454545454545454
insula-lh,0.0,0.12195121951219512,0.0,0.5121951219512195,0.12195121951219512,0.24390243902439024,0.0,0.0
lingual-lh,0.0,0.3411764705882353,0.0,0.10588235294117647,0.3764705882352941,0.17647058823529413,0.0,0.0
middletemporal-lh,0.0,0.2413793103448276,0.0,0.20689655172413793,0.22413793103448276,0.3275862068965517,0.0,0.0
parahippocampal-lh,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rostralanteriorcingulate-lh,0.2894736842105263,0.10526315789473684,0.13157894736842105,0.0,0.0,0.0,0.0,0.47368421052631576
