,frontalpole-lh,frontalpole-rh,fusiform-lh,inferiortemporal-lh,lingual-lh,parahippocampal-lh,parahippocampal-rh,temporalpole-rh
frontalpole-lh,0.561035758323058,0.22318125770653513,0.04315659679408138,0.014796547472256474,0.07274969173859433,0.03945745992601726,0.032059186189889025,0.013563501849568433
frontalpole-rh,0.2754491017964072,0.47305389221556887,0.05688622754491018,0.040419161676646706,0.0748502994011976,0.040419161676646706,0.038922155688622756,0.0
fusiform-lh,0.02988691437802908,0.029079159935379646,0.35379644588045234,0.16720516962843296,0.1890145395799677,0.19951534733441034,0.02827140549273021,0.0032310177705977385
inferiortemporal-lh,0.013736263736263736,0.026556776556776556,0.21153846153846154,0.3415750915750916,0.17124542124542125,0.18223443223443223,0.040293040293040296,0.01282051282051282
lingual-lh,0.048252911813643926,0.03826955074875208,0.20299500831946754,0.14725457570715475,0.33943427620632277,0.194675540765391,0.028286189683860232,0.0008319467554076539
parahippocampal-lh,0.02964254577157803,0.025283347863993024,0.21970357454228423,0.15344376634699217,0.2074978204010462,0.3304272013949433,0.03400174367916303,0.0
parahippocampal-rh,0.04021937842778794,0.04570383912248629,0.06398537477148081,0.0712979890310786,0.0603290676416819,0.0603290676416819,0.5996343692870201,0.05850091407678245
temporalpole-rh,0.024667931688804556,0.0,0.003795066413662239,0.03415559772296015,0.0,0.003795066413662239,0.058823529411764705,0.8747628083491461
