,caudalmiddlefrontal-rh,postcentral-rh,precentral-lh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-rh,0.24786324786324787,0.0,0.0,0.21367521367521367,0.23931623931623933,0.13675213675213677,0.1623931623931624,0.0
postcentral-rh,0.0,0.4383561643835616,0.2465753424657534,0.0,0.0,0.0684931506849315,0.2465753424657534,0.0
precentral-lh,0.0,0.2833333333333333,0.36666666666666664,0.0,0.0,0.0,0.35,0.0
rostralmiddlefrontal-lh,0.24107142857142858,0.0,0.0,0.23214285714285715,0.21428571428571427,0.14285714285714285,0.16964285714285715,0.0
rostralmiddlefrontal-rh,0.23008849557522124,0.0,0.0,0.19469026548672566,0.26548672566371684,0.1415929203539823,0.168141592920354,0.0
superiorfrontal-rh,0.18181818181818182,0.056818181818181816,0.0,0.18181818181818182,0.18181818181818182,0.2159090909090909,0.18181818181818182,0.0
superiortemporal-lh,0.12751677852348994,0.11409395973154363,0.14093959731543623,0.12751677852348994,0.12751677852348994,0.10067114093959731,0.26174496644295303,0.0
superiortemporal-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
