,Fp1,TP9,F8,Fp2,AF7,POz,AF8,AF4
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.26666666666666666,0.26666666666666666,0.0,0.0,0.16,0.25333333333333335,0.05333333333333334
F8,0.0,0.2625,0.2625,0.0,0.0,0.1625,0.25,0.0625
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.0,0.23333333333333334,0.23333333333333334,0.0,0.0,0.21666666666666667,0.23333333333333334,0.08333333333333333
AF8,0.0,0.2625,0.2625,0.0,0.0,0.1625,0.25,0.0625
AF4,0.0,0.20689655172413793,0.20689655172413793,0.0,0.0,0.20689655172413793,0.20689655172413793,0.1724137931034483
