,Fp1,FT9,Fp2,AF7,AF3,POz,CPz,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.46511627906976744,0.0,0.4418604651162791,0.0,0.0,0.09302325581395349,0.0
Fp2,0.0,0.0,0.3125,0.0,0.375,0.0,0.0,0.3125
AF7,0.0,0.46511627906976744,0.0,0.4418604651162791,0.0,0.0,0.09302325581395349,0.0
AF3,0.0,0.0,0.25,0.0,0.5,0.0,0.0,0.25
POz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.0,0.36363636363636365,0.0,0.36363636363636365,0.0,0.0,0.2727272727272727,0.0
AF8,0.0,0.0,0.3125,0.0,0.375,0.0,0.0,0.3125
