,Fp1,Fz,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F8,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.0,0.0728051391862955,0.0728051391862955,0.0,0.04068522483940043,0.042826552462526764,0.0,0.0,0.0,0.06209850107066381,0.0,0.0,0.0,0.06852248394004283,0.0,0.0,0.044967880085653104,0.0,0.0,0.07494646680942184,0.0,0.0,0.0,0.02569593147751606,0.0,0.0,0.0,0.029978586723768737,0.0,0.0,0.0,0.0,0.04925053533190578,0.0,0.0,0.06209850107066381,0.07066381156316917,0.0,0.0,0.0,0.0,0.059957173447537475,0.0,0.0,0.06638115631691649,0.0,0.0,0.0,0.0,0.03640256959314775,0.07494646680942184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044967880085653104,0.0
F7,0.0,0.06736842105263158,0.07789473684210527,0.0,0.04,0.042105263157894736,0.0,0.0,0.0,0.06736842105263158,0.0,0.0,0.0,0.07789473684210527,0.0,0.0,0.04421052631578947,0.0,0.0,0.07578947368421053,0.0,0.0,0.0,0.02526315789473684,0.0,0.0,0.0,0.029473684210526315,0.0,0.0,0.0,0.0,0.04842105263157895,0.0,0.0,0.056842105263157895,0.06526315789473684,0.0,0.0,0.0,0.0,0.06526315789473684,0.0,0.0,0.061052631578947365,0.0,0.0,0.0,0.0,0.035789473684210524,0.07578947368421053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04421052631578947,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC5,0.0,0.0694980694980695,0.07335907335907337,0.0,0.0694980694980695,0.03474903474903475,0.0,0.0,0.0,0.07335907335907337,0.0,0.0,0.0,0.07335907335907337,0.0,0.0,0.04633204633204633,0.0,0.0,0.07335907335907337,0.0,0.0,0.0,0.023166023166023165,0.0,0.0,0.0,0.03474903474903475,0.0,0.0,0.0,0.0,0.03474903474903475,0.0,0.0,0.05019305019305019,0.06563706563706563,0.0,0.0,0.0,0.0,0.07335907335907337,0.0,0.0,0.05791505791505792,0.0,0.0,0.0,0.0,0.03861003861003861,0.07335907335907337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03474903474903475,0.0
FC1,0.0,0.060790273556231005,0.060790273556231005,0.0,0.03343465045592705,0.057750759878419454,0.0,0.0,0.0,0.060790273556231005,0.0,0.0,0.0,0.060790273556231005,0.0,0.0,0.057750759878419454,0.0,0.0,0.060790273556231005,0.0,0.0,0.0,0.0364741641337386,0.0,0.0,0.0,0.0425531914893617,0.0,0.0,0.0,0.0,0.057750759878419454,0.0,0.0,0.060790273556231005,0.060790273556231005,0.0,0.0,0.0,0.0,0.057750759878419454,0.0,0.0,0.060790273556231005,0.0,0.0,0.0,0.0,0.05167173252279635,0.060790273556231005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057750759878419454,0.0
C3,0.0,0.0,0.0,0.0,0.0,0.0,0.16753926701570682,0.1518324607329843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17277486910994763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13089005235602094,0.14136125654450263,0.0,0.14136125654450263,0.0,0.0,0.09424083769633508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.16111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1388888888888889,0.15,0.0,0.15,0.0,0.0,0.09444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP5,0.0,0.06367924528301887,0.07547169811320754,0.0,0.04481132075471698,0.04245283018867924,0.0,0.0,0.0,0.07311320754716981,0.0,0.0,0.0,0.07547169811320754,0.0,0.0,0.049528301886792456,0.0,0.0,0.07311320754716981,0.0,0.0,0.0,0.02830188679245283,0.0,0.0,0.0,0.0330188679245283,0.0,0.0,0.0,0.0,0.04245283018867924,0.0,0.0,0.05188679245283019,0.06132075471698113,0.0,0.0,0.0,0.0,0.07311320754716981,0.0,0.0,0.05660377358490566,0.0,0.0,0.0,0.0,0.04009433962264151,0.07311320754716981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04245283018867924,0.0
