,inferiorparietal-rh,parstriangularis-rh,postcentral-rh,superiorparietal-lh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh,supramarginal-rh
inferiorparietal-rh,0.47058823529411764,0.0,0.0,0.0,0.0,0.0,0.5294117647058824,0.0
parstriangularis-rh,0.0,0.3262411347517731,0.12056737588652482,0.12056737588652482,0.0,0.18439716312056736,0.05673758865248227,0.19148936170212766
postcentral-rh,0.0,0.15315315315315314,0.2072072072072072,0.16216216216216217,0.0,0.1891891891891892,0.07207207207207207,0.21621621621621623
superiorparietal-lh,0.0,0.128,0.152,0.248,0.048,0.152,0.12,0.152
superiortemporal-lh,0.0,0.0,0.0,0.35,0.3,0.0,0.35,0.0
superiortemporal-rh,0.0,0.16883116883116883,0.12337662337662338,0.11688311688311688,0.0,0.38961038961038963,0.05194805194805195,0.14935064935064934
supramarginal-lh,0.07017543859649122,0.07894736842105263,0.07894736842105263,0.14912280701754385,0.05263157894736842,0.07894736842105263,0.41228070175438597,0.07894736842105263
supramarginal-rh,0.0,0.2074074074074074,0.17037037037037037,0.13333333333333333,0.0,0.18518518518518517,0.05925925925925926,0.24444444444444444
