,caudalmiddlefrontal-rh,inferiorparietal-rh,parstriangularis-rh,postcentral-rh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
caudalmiddlefrontal-rh,0.20915032679738563,0.16339869281045752,0.10457516339869281,0.08496732026143791,0.16993464052287582,0.0718954248366013,0.0457516339869281,0.1503267973856209
inferiorparietal-rh,0.11059907834101383,0.25806451612903225,0.07373271889400922,0.07834101382488479,0.16589861751152074,0.027649769585253458,0.09216589861751152,0.1935483870967742
parstriangularis-rh,0.08653846153846154,0.08173076923076923,0.21153846153846154,0.13942307692307693,0.08653846153846154,0.17307692307692307,0.09615384615384616,0.125
postcentral-rh,0.06572769953051644,0.0892018779342723,0.13615023474178403,0.2112676056338028,0.0892018779342723,0.1596244131455399,0.11737089201877934,0.13145539906103287
superiorparietal-rh,0.1330049261083744,0.18719211822660098,0.07881773399014778,0.08374384236453201,0.2019704433497537,0.029556650246305417,0.09852216748768473,0.18719211822660098
superiortemporal-lh,0.05945945945945946,0.03783783783783784,0.1891891891891892,0.1891891891891892,0.03783783783783784,0.2918918918918919,0.10810810810810811,0.08648648648648649
superiortemporal-rh,0.037383177570093455,0.102803738317757,0.102803738317757,0.12149532710280374,0.102803738317757,0.09345794392523364,0.29439252336448596,0.14485981308411214
supramarginal-rh,0.09486166007905138,0.16600790513833993,0.10276679841897234,0.1067193675889328,0.1422924901185771,0.06324110671936758,0.11857707509881422,0.20553359683794467
