,inferiorparietal-rh,parstriangularis-rh,postcentral-lh,rostralmiddlefrontal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
inferiorparietal-rh,0.3614457831325301,0.0783132530120482,0.14457831325301204,0.12650602409638553,0.1686746987951807,0.0,0.0,0.12048192771084337
parstriangularis-rh,0.1411764705882353,0.6352941176470588,0.0,0.0,0.058823529411764705,0.08235294117647059,0.011764705882352941,0.07058823529411765
postcentral-lh,0.18548387096774194,0.0,0.23387096774193547,0.1693548387096774,0.18548387096774194,0.0,0.016129032258064516,0.20967741935483872
rostralmiddlefrontal-lh,0.1377245508982036,0.0,0.12574850299401197,0.2634730538922156,0.11976047904191617,0.05389221556886228,0.10179640718562874,0.19760479041916168
superiorparietal-rh,0.1956521739130435,0.043478260869565216,0.17391304347826086,0.13768115942028986,0.2971014492753623,0.0,0.007246376811594203,0.14492753623188406
superiortemporal-lh,0.0,0.11764705882352941,0.0,0.11764705882352941,0.0,0.39705882352941174,0.0,0.36764705882352944
superiortemporal-rh,0.0,0.027777777777777776,0.013888888888888888,0.20833333333333334,0.027777777777777776,0.0,0.6666666666666666,0.05555555555555555
supramarginal-lh,0.10047846889952153,0.03349282296650718,0.11483253588516747,0.15311004784688995,0.10047846889952153,0.1291866028708134,0.023923444976076555,0.3444976076555024
