,inferiorparietal-rh,parstriangularis-rh,postcentral-rh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh,supramarginal-rh
inferiorparietal-rh,0.25806451612903225,0.05913978494623656,0.12903225806451613,0.10215053763440861,0.0967741935483871,0.12365591397849462,0.06451612903225806,0.16666666666666666
parstriangularis-rh,0.10309278350515463,0.3917525773195876,0.12371134020618557,0.061855670103092786,0.14432989690721648,0.0,0.041237113402061855,0.13402061855670103
postcentral-rh,0.1282051282051282,0.06153846153846154,0.2358974358974359,0.13846153846153847,0.14871794871794872,0.06153846153846154,0.09230769230769231,0.13333333333333333
superiorparietal-rh,0.12121212121212122,0.04242424242424243,0.15757575757575756,0.24848484848484848,0.07272727272727272,0.04242424242424243,0.15757575757575756,0.15757575757575756
superiortemporal-lh,0.08737864077669903,0.06796116504854369,0.13592233009708737,0.05825242718446602,0.33495145631067963,0.10194174757281553,0.0970873786407767,0.11650485436893204
superiortemporal-rh,0.15827338129496402,0.0,0.07913669064748201,0.04316546762589928,0.14388489208633093,0.35251798561151076,0.007194244604316547,0.2158273381294964
supramarginal-lh,0.0728476821192053,0.033112582781456956,0.11920529801324503,0.19205298013245034,0.1390728476821192,0.013245033112582781,0.304635761589404,0.12582781456953643
supramarginal-rh,0.1388888888888889,0.06481481481481481,0.10648148148148148,0.11574074074074074,0.09722222222222222,0.1388888888888889,0.08333333333333333,0.25462962962962965
