,FC5,C3,Pz,O1,Fp2,FT7,PO3,PO8
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3,0.0,0.3225806451612903,0.3387096774193548,0.3387096774193548,0.0,0.0,0.0,0.0
Pz,0.0,0.2916666666666667,0.4027777777777778,0.3055555555555556,0.0,0.0,0.0,0.0
O1,0.0,0.31746031746031744,0.3492063492063492,0.3333333333333333,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
