,F7,Fp2,AF7,AF3,FT8,F6,AF8,AF4
F7,0.5507246376811594,0.0,0.014492753623188406,0.0,0.3333333333333333,0.0,0.0,0.10144927536231885
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT8,0.4339622641509434,0.0,0.018867924528301886,0.0,0.41509433962264153,0.0,0.0,0.1320754716981132
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AF4,0.35,0.0,0.0,0.0,0.35,0.0,0.0,0.3
