,FC5,C3,Pz,O1,Fp2,FT7,PO3,PO8
FC5,0.42105263157894735,0.25,0.32894736842105265,0.0,0.0,0.0,0.0,0.0
C3,0.3392857142857143,0.32142857142857145,0.3392857142857143,0.0,0.0,0.0,0.0,0.0
Pz,0.36764705882352944,0.27941176470588236,0.35294117647058826,0.0,0.0,0.0,0.0,0.0
O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.8095238095238095,0.0,0.0,0.19047619047619047
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.5217391304347826,0.0,0.0,0.4782608695652174
