,FC5,C3,Pz,O1,Fp2,FT7,PO3,PO8
FC5,0.2462686567164179,0.2537313432835821,0.2537313432835821,0.2462686567164179,0.0,0.0,0.0,0.0
C3,0.24113475177304963,0.2553191489361702,0.2553191489361702,0.24822695035460993,0.0,0.0,0.0,0.0
Pz,0.2073170731707317,0.22560975609756098,0.34146341463414637,0.22560975609756098,0.0,0.0,0.0,0.0
O1,0.2361111111111111,0.2569444444444444,0.2569444444444444,0.25,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
