,FC5,C3,Pz,O1,Fp2,FT7,PO3,PO8
FC5,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
C3,0.3,0.35,0.0,0.35,0.0,0.0,0.0,0.0
Pz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O1,0.2903225806451613,0.3548387096774194,0.0,0.3548387096774194,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.32432432432432434,0.33783783783783783,0.33783783783783783,0.0
FT7,0.0,0.0,0.0,0.0,0.27472527472527475,0.4065934065934066,0.31868131868131866,0.0
PO3,0.0,0.0,0.0,0.0,0.3048780487804878,0.35365853658536583,0.34146341463414637,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
