,F7,C3,AF7,FT7,FT8,F6,AF8,AF4
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3,0.0,0.6857142857142857,0.0,0.0,0.0,0.0,0.3142857142857143,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.5238095238095238,0.0,0.0,0.0,0.0,0.47619047619047616,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
