,FC5,C3,Pz,O1,Fp2,FT7,PO3,PO8
FC5,0.34487179487179487,0.24487179487179486,0.1641025641025641,0.21794871794871795,0.028205128205128206,0.0,0.0,0.0
C3,0.2419753086419753,0.36419753086419754,0.1654320987654321,0.19876543209876543,0.0,0.0,0.02962962962962963,0.0
Pz,0.20251177394034536,0.2119309262166405,0.34379905808477235,0.18053375196232338,0.04081632653061224,0.02040816326530612,0.0,0.0
O1,0.2426367461430575,0.22861150070126227,0.16269284712482468,0.32959326788218796,0.0364656381486676,0.0,0.0,0.0
Fp2,0.049019607843137254,0.0,0.058823529411764705,0.058823529411764705,0.48284313725490197,0.11274509803921569,0.13480392156862744,0.10294117647058823
FT7,0.0,0.0,0.028901734104046242,0.0,0.08863198458574181,0.5086705202312138,0.2138728323699422,0.1599229287090559
PO3,0.0,0.042105263157894736,0.0,0.0,0.09649122807017543,0.19824561403508772,0.47368421052631576,0.18947368421052632
PO8,0.0,0.0,0.0,0.0,0.09567198177676538,0.18906605922551253,0.24145785876993167,0.47380410022779046
