,F7,C3,Pz,F8,AF7,F5,FT7,FC3
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.5652173913043478,0.43478260869565216,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.5116279069767442,0.4883720930232558,0.0
FC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
