,FC5,C3,Pz,O1,Fp2,FT7,PO3,PO8
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3,0.0,0.48936170212765956,0.0,0.0,0.0,0.0,0.5106382978723404,0.0
Pz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.58,0.42,0.0,0.0
FT7,0.0,0.0,0.0,0.0,0.5121951219512195,0.4878048780487805,0.0,0.0
PO3,0.0,0.4528301886792453,0.0,0.0,0.0,0.0,0.5471698113207547,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
