,FT9,TP9,FT10,F8,AF7,FT7,AF8,AF4
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.49760765550239233,0.0,0.5023923444976076,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.3684210526315789,0.0,0.631578947368421,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.34802431610942247,0.31458966565349544,0.0,0.3373860182370821
FT7,0.0,0.0,0.0,0.0,0.31635802469135804,0.3410493827160494,0.0,0.3425925925925926
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.3235294117647059,0.3264705882352941,0.0,0.35
