,FT9,TP9,TP10,FT10,F8,AF7,FT7,AF8
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.5177664974619289,0.0,0.0,0.48223350253807107,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.375968992248062,0.0,0.0,0.624031007751938,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.6811145510835913,0.3188854489164087,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.5024390243902439,0.4975609756097561,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
