,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,C4,T8,FT10,FC6,FC2,F4,F8,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.04853581923193839,0.026142466308643225,0.004661059884486777,0.0,0.028270341473300233,0.03495794913365083,0.015503090485358192,0.008004863714662074,0.02654777586381599,0.006079643327591448,0.007802208937075692,0.003445131218968487,0.027561049751747897,0.013983179653460331,0.016719019150876483,0.014793798763805857,0.012564596210355659,0.008511500658628027,0.018846894315533488,0.010335393656905462,0.028371668862093424,0.014084507042253521,0.007498226770696119,0.02279866247846793,0.006484952882764211,0.00496504205086635,0.007396899381902929,0.004154422940520823,0.026142466308643225,0.037592461242273785,0.008207518492248454,0.0002026547775863816,0.03566724085520316,0.033539365690546157,0.031006180970716384,0.011855304488803323,0.0023305299422433884,0.03293140135778701,0.016921673928462864,0.014591143986219475,0.029891579693991286,0.022393352923295168,0.00901813760259398,0.019556186037085824,0.02411591853277941,0.011855304488803323,0.0069915898267301655,0.006383625493971021,0.008612828047421217,0.015097780930185429,0.0072955719931097375,0.004053095551727632,0.02026547775863816,0.026041138919850035,0.02918228797243895,0.026041138919850035,0.008612828047421217,0.005674333772418685,0.027054412807781942,0.0016212382206910528,0.0004053095551727632,0.009828756712939507
Fz,0.02978222483814008,0.05367863449087699,0.007416127133608005,0.00859329017068864,0.020482636845203062,0.03154796939376103,0.022601530311948205,0.013301942319011183,0.030841671571512654,0.004355503237198352,0.01742201294879341,0.0054149499705709245,0.016951147733961152,0.010241318422601531,0.017304296645085343,0.01942319011183049,0.018363743378457916,0.013655091230135374,0.012477928193054738,0.019070041200706298,0.031077104178928783,0.009652736904061212,0.007886992348440258,0.02766333137139494,0.00329605650382578,0.0009417304296645085,0.005532666274278988,0.005650382577987051,0.020247204237786934,0.034490876986462624,0.009417304296645085,0.007533843437316068,0.022719246615656268,0.021659799882283698,0.02213066509711595,0.008828722778104767,0.008828722778104767,0.02966450853443202,0.0067098293113596235,0.012477928193054738,0.024838140082401414,0.026957033549146556,0.016127133608004707,0.014243672748675692,0.016715715126545027,0.012948793407886992,0.005885815185403178,0.00047086521483225425,0.010947616244849911,0.015891701000588582,0.0063566804002354324,0.0028251912889935256,0.02801648028251913,0.034490876986462624,0.02872277810476751,0.026133019423190112,0.006238964096527369,0.006827545615067687,0.031194820482636845,0.004826368452030606,0.0020011771630370806,0.008004708652148322
F3,0.00584652862362972,0.0074299634591961025,0.05249695493300852,0.030816077953714983,0.016443361753958587,0.009622411693057248,0.004628501827040195,0.018026796589524968,0.008891595615103533,0.021680876979293544,0.02143727161997564,0.014738124238733252,0.008891595615103533,0.019853836784409256,0.006211936662606578,0.016565164433617538,0.01766138855054811,0.016565164433617538,0.011814859926918391,0.007064555420219245,0.002679658952496955,0.005968331303288672,0.021071863580998784,0.008038976857490865,0.03507917174177832,0.028501827040194883,0.04494518879415347,0.04506699147381242,0.018635809987819732,0.005115712545676005,0.041778319123020706,0.016930572472594396,0.00146163215590743,0.00292326431181486,0.0006090133982947625,0.007551766138855055,0.024604141291108404,0.01120584652862363,0.017295980511571253,0.02253349573690621,0.008282582216808769,0.018026796589524968,0.022898903775883068,0.016930572472594396,0.016443361753958587,0.008891595615103533,0.008038976857490865,0.005237515225334957,0.0054811205846528625,0.010840438489646772,0.022777101096224116,0.026065773447015834,0.007551766138855055,0.00194884287454324,0.0015834348355663825,0.000730816077953715,0.012180267965895249,0.018392204628501826,0.00048721071863581,0.038855054811205846,0.024604141291108404,0.04506699147381242
F7,0.0,0.00811764705882353,0.030235294117647058,0.05211764705882353,0.008,0.0037647058823529413,0.01588235294117647,0.026235294117647058,0.010352941176470589,0.019058823529411763,0.024823529411764706,0.020588235294117647,0.006588235294117647,0.018,0.011176470588235295,0.017294117647058824,0.017058823529411765,0.01388235294117647,0.012823529411764706,0.008588235294117647,0.00811764705882353,0.01011764705882353,0.01835294117647059,0.015411764705882352,0.026,0.02023529411764706,0.026941176470588236,0.02847058823529412,0.00788235294117647,0.007058823529411765,0.02447058823529412,0.03247058823529412,0.0007058823529411765,0.003411764705882353,0.007058823529411765,0.01576470588235294,0.036941176470588234,0.008470588235294117,0.01576470588235294,0.02047058823529412,0.004470588235294118,0.022823529411764704,0.02611764705882353,0.012705882352941176,0.014352941176470587,0.013647058823529411,0.005411764705882353,0.005764705882352941,0.011529411764705882,0.01388235294117647,0.016117647058823528,0.015647058823529413,0.015294117647058824,0.010941176470588235,0.013176470588235295,0.00988235294117647,0.009764705882352941,0.022,0.014470588235294117,0.03188235294117647,0.026235294117647058,0.025176470588235293
FT9,0.03172686354155231,0.019980239323745746,0.013283565704248546,0.006806455154243056,0.05192666593478977,0.03172686354155231,0.007904270501701614,0.0023054122296629707,0.015369414864419804,0.010648808870348008,0.005598858272038643,0.004061916785596663,0.026237786804259523,0.019541113184762322,0.008453178175430892,0.01701613788560764,0.017894390163574487,0.01185640575255242,0.02294434076188385,0.010978153474585575,0.017455264024591063,0.01185640575255242,0.009441211988143594,0.02140739927544187,0.019650894719508177,0.012844439565265122,0.021736743879679436,0.013832473377977824,0.03073882972883961,0.02733560215171808,0.01833351630255791,0.003403227577121528,0.02503018992205511,0.02843341749917664,0.02041936546272917,0.007574925897464046,0.003842353716104951,0.02942145131188934,0.023273685366121417,0.025469316061038534,0.025908442200021958,0.016028104072894938,0.00955099352288945,0.02217587001866286,0.024810626852563397,0.004830387528817653,0.006586892084751344,0.008892304314414316,0.005049950598309364,0.010539027335602151,0.015369414864419804,0.008453178175430892,0.01756504555933692,0.016906356350861785,0.022505214622900428,0.014381381051707103,0.006586892084751344,0.0027445383686463937,0.01646723021187836,0.013722691843231969,0.004061916785596663,0.0191019870457789
FC5,0.030475851006950633,0.025040099803956516,0.006594189983960079,0.0027624309392265192,0.025396542505792194,0.049723756906077346,0.017554803065407236,0.007930850115843878,0.026465870611299232,0.008376403493138477,0.007752628764926038,0.0034753163428978794,0.019426127250044556,0.018891463197291035,0.017643913740866157,0.018891463197291035,0.015772589556228837,0.012564605239707717,0.017376581714489397,0.009713063625022278,0.023079664943860274,0.017376581714489397,0.013010158617002316,0.021653894136517554,0.009356620923186598,0.010871502405988238,0.010782391730529318,0.007752628764926038,0.022545000891106753,0.029852076278738194,0.010515059704152558,0.004811976474781679,0.027535198716806274,0.026733202637675993,0.024950989128497594,0.008376403493138477,0.0034753163428978794,0.034307610051684194,0.014970593477098556,0.015148814828016397,0.03163428978791659,0.021832115487435393,0.013544822669755837,0.013901265371591517,0.022010336838353236,0.015148814828016397,0.006594189983960079,0.0020495455355551595,0.008732846194974157,0.019337016574585635,0.013812154696132596,0.004277312422028159,0.019069684548208874,0.020762787381928355,0.020851898057387276,0.023703439672072713,0.013544822669755837,0.006683300659418998,0.024505435751202995,0.005257529852076279,0.004366423097487079,0.009445731598645517
FC1,0.013414185961043735,0.01800808526277104,0.0033994854832782063,0.012127894156560088,0.005972069092245498,0.01782432929070195,0.05163542815141492,0.02113193678794561,0.014608599779492833,0.018099963248805587,0.016997427416391032,0.016078647556045572,0.015711135611907387,0.01635428151414921,0.01782432929070195,0.010841602352076443,0.010106578463800073,0.008544652701212789,0.008177140757074606,0.016262403528114665,0.025082690187431093,0.011760382212421904,0.01828371922087468,0.02820654171260566,0.0015619257625872842,0.008177140757074606,0.003215729511209114,0.0033994854832782063,0.0034913634693127527,0.016905549430356485,0.0026644615950018376,0.01947813303932378,0.025450202131569274,0.018559353178978315,0.029768467475192944,0.025082690187431093,0.022418228592429253,0.016721793458287393,0.01727306137449467,0.011484748254318266,0.01727306137449467,0.019294377067254686,0.01396545387725101,0.010749724366041897,0.020948180815876516,0.020948180815876516,0.016905549430356485,0.002388827636898199,0.01304667401690555,0.012862918044836457,0.008912164645350974,0.005237045203969129,0.029217199558985666,0.029309077545020212,0.026460859977949284,0.034270488790885706,0.019018743109151047,0.02113193678794561,0.03270856302829842,0.004685777287761852,0.016262403528114665,0.002296949650863653
C3,0.007744976989561118,0.012122572679313054,0.017173644629026825,0.024694129531934,0.0022449208665394544,0.009653159726119654,0.025592097878549783,0.05567403749017847,0.012571556852620945,0.01560220002244921,0.02884723313503199,0.029857447524974743,0.015938938152430127,0.01066337411606241,0.014143001459198563,0.017622628802334717,0.012459310809293972,0.0098776518127736,0.008306207206195982,0.013918509372544617,0.02435739140195308,0.011224604332697272,0.015153215849141317,0.024918621618587943,0.009204175552811764,0.008306207206195982,0.01436749354585251,0.013918509372544617,0.008306207206195982,0.013245033112582781,0.015714446065776183,0.019643057582220225,0.01189808059265911,0.0037041194297901,0.011449096419351218,0.022000224492086655,0.03726568638455494,0.004040857559771018,0.0074082388595802,0.011785834549332136,0.0034796273431361544,0.0358064878213043,0.02929621730833988,0.0148164777191604,0.016612414412391963,0.013020541025928836,0.011561342462678191,0.0031428892131552364,0.007969469076215064,0.012010326635986081,0.008306207206195982,0.014591985632506453,0.027388034571781343,0.025255359748568865,0.01638792232573802,0.017061398585699855,0.010551128072735436,0.0283982489617241,0.02031653384218206,0.015938938152430127,0.01694915254237288,0.0185205971489505
T7,0.02609153077327722,0.02672277748553393,0.00820620725933719,0.009994739610731194,0.013782219884271436,0.02998421883219358,0.01599158337716991,0.011993687532877433,0.054182009468700686,0.003051025775907417,0.015886375591793792,0.007785376117832719,0.010941609679116254,0.006628090478695423,0.026301946344029457,0.031457127827459234,0.02230405049973698,0.0165176223040505,0.01799053129931615,0.015255128879537085,0.025460284061020515,0.02472382956338769,0.011678064176749079,0.0194634402945818,0.0039978958442924775,0.0023145712782745922,0.006522882693319305,0.007995791688584955,0.01693845344555497,0.032193582325092056,0.01020515518148343,0.013150973172014729,0.019253024723829563,0.01988427143608627,0.017359284587059442,0.013150973172014729,0.007574960547080484,0.03871646501841136,0.003156233561283535,0.00483955812730142,0.025355076275644397,0.027985270910047343,0.023566543924250394,0.013256180957390847,0.009258285113098369,0.013887427669647553,0.00820620725933719,0.0021041557075223566,0.01883219358232509,0.02083114150447133,0.006628090478695423,0.0038926880589163597,0.018516570226196738,0.020936349289847448,0.023040504997369805,0.02430299842188322,0.015149921094160967,0.007364544976328248,0.025986322987901104,0.004734350341925302,0.007785376117832719,0.00873224618621778
TP9,0.007194244604316547,0.005607278882776132,0.017033432077867117,0.015658061785865426,0.010473973762166737,0.010473973762166737,0.023063901819720695,0.015446466356326703,0.0035971223021582736,0.054168429961912824,0.008252221752010156,0.011108760050782903,0.014811680067710538,0.030892932712653406,0.004760897164621244,0.004126110876005078,0.01079136690647482,0.012378332628015234,0.00973338975878121,0.006030469741853576,0.009415996614473128,0.01079136690647482,0.02496826068556919,0.017562420651713925,0.01851460008463817,0.021265340668641556,0.017985611510791366,0.016504443504020312,0.011637748624629707,0.008675412611087601,0.011743546339399068,0.020207363520947947,0.016927634363097757,0.015869657215404148,0.023063901819720695,0.020101565806178587,0.025708844688954718,0.007829030892932713,0.033008887008040624,0.028565382987727466,0.011637748624629707,0.01502327549724926,0.008146424037240795,0.01830300465509945,0.03734659331358443,0.014600084638171815,0.01713922979263648,0.005184088023698688,0.004866694879390605,0.010579771476936098,0.021265340668641556,0.01809140922556073,0.017033432077867117,0.014282691493863733,0.016398645789250953,0.021688531527719,0.018937790943715616,0.02041895895048667,0.01851460008463817,0.01745662293694456,0.02158273381294964,0.015552264071096064
