,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,C4,T8,FT10,FC6,FC2,F4,F8,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.04864494103525414,0.028510019719868742,0.014959186496956281,0.004130552546045504,0.03512650334770104,0.034068898727172114,0.009342823682549085,0.011958824056680983,0.026850540152926414,0.00408938829434827,0.015852621261603934,0.0046342665845655,0.02481790299071685,0.010478859599211205,0.01157592344326056,0.013829727117547565,0.016066967660974145,0.00886030070851228,0.01785383719026945,0.01346265890862608,0.024309073867666432,0.013542795232936078,0.004561681099324224,0.025788551174228548,0.017293126495553285,0.00502179513160869,0.0163609632337467,0.013283874525515016,0.03304685612290233,0.03294845163955509,0.019305546895094977,0.0001690413649578712,0.027550576007233214,0.026892922281892797,0.01865179037701583,0.01117548539716439,0.0032982552203091268,0.02652122613934854,0.010898540106159926,0.010376557908602695,0.028217729175273,0.023723762052113455,0.01300717280996438,0.02216975065667942,0.020454492310810073,0.011480198289905454,0.009149911923115895,0.011182061934417797,0.009012535367155895,0.013473863379502248,0.0076090536021886715,0.005987815381497619,0.01521128709167011,0.021349388528180704,0.02251367919748708,0.014510276935547985,0.005322123666180814,0.0033788786955267856,0.019384465342135823,0.007378874798319524,0.0005412246584097836,0.01882960045831157
Fz,0.032474520895174636,0.05156128899175649,0.014904336485349239,0.011397636969925023,0.02767444135617532,0.030314110936736242,0.014907618176713508,0.018185386548745144,0.02744367918822101,0.005183462469215347,0.020358136020534365,0.00826804005892538,0.01925856154356609,0.0073373709636301914,0.013235857369732332,0.0177143001956808,0.018424432554873683,0.01111068357719573,0.014579811706987243,0.01802615375334383,0.0279746807338888,0.010837790153262947,0.004469495573077959,0.02810879222612428,0.012506158699763806,0.003138433594754106,0.013173606957397985,0.012706465710394188,0.028045153065692385,0.029643995752023016,0.018459779289891523,0.006058776242252864,0.020639755559105563,0.0188326050809074,0.014634614183664678,0.01050092586155013,0.009599212606365277,0.024450528989187755,0.0053461980942130245,0.008418104463224094,0.02215005892007056,0.024712361078751216,0.017118270741483567,0.01903196561990442,0.01553399221911862,0.01252338979080854,0.00985604254911878,0.006810425093139,0.009869660241451104,0.013280987260137996,0.005996194122570376,0.0066350182474423595,0.020846232326411352,0.026337713816345226,0.022927664976639842,0.01509536453576097,0.004998051329898791,0.007170911370804057,0.022172402727041296,0.008387034541614942,0.002954300634419051,0.015687055257844525
F3,0.016215554783341374,0.013789138718544463,0.051503829362404635,0.026006891642311528,0.021269113366135583,0.013241316382417809,0.004308094484249075,0.01968221038375087,0.015814204131883655,0.013708774854555125,0.02299651464026626,0.012825897155045932,0.00822360667840667,0.014474280921937383,0.00943729616116197,0.018881434882262807,0.018939830975987643,0.019895846523510882,0.011329285287371326,0.011332753434189656,0.002948896217538529,0.01043484425805262,0.015433091437903897,0.013394051182348342,0.035099401178011025,0.024779806762017128,0.04450981281039701,0.04408099818548603,0.02544355211857756,0.007594934767311209,0.0417020880629795,0.011998237124781878,0.0018151871427361413,0.002371104661853981,0.0006892835285863066,0.004825274422442779,0.016779473751752608,0.014033033800201,0.010991630944186355,0.016968440886502636,0.011277152308908092,0.01989208865435392,0.023517452447616924,0.017804869278132934,0.011894550612532672,0.012770969208139426,0.005768474017104184,0.008250491207182659,0.007882577922101161,0.016368869027949172,0.02128780897822259,0.02387659737133218,0.005245030963648879,0.0023036504844242715,0.0022958450237717176,0.001659657374362334,0.011092232765653656,0.013953343114586719,0.0004185039181537802,0.031390588829976786,0.017723925969466335,0.043556302508978406
F7,0.003995582120582121,0.009970985691573928,0.024862969304145777,0.0505195823651706,0.009782224532224533,0.004188745872569402,0.017913889568301332,0.024649611715788187,0.01105614834291305,0.018917405527699646,0.02267683747095512,0.017505656108597285,0.009108826586767763,0.015594334719334718,0.01163033508621744,0.017905114956585547,0.018112311972606092,0.01772599975541152,0.010764675308792956,0.012707579185520361,0.010913033508621744,0.009346765317353553,0.017882291794056503,0.015891953039011864,0.021186070686070688,0.018953405894582366,0.022143925033630916,0.023330928213281157,0.01060048000489177,0.00820716644246056,0.01908950409685704,0.029748807631160574,0.005160633484162896,0.0048893542864131105,0.010253684113978232,0.012235263544087074,0.03438794790265379,0.010050003057355998,0.016750596184419715,0.019720741103094047,0.007302861685214627,0.020539883209000853,0.024525819371407607,0.013272119970649383,0.015167634829399534,0.013352895316130611,0.010859468631527454,0.007397685581509111,0.013073697566344626,0.013762902042313807,0.017836630182218417,0.01669177265500795,0.015898098324568913,0.013104423994129876,0.013702320533202887,0.012412590192001957,0.014075440259263789,0.020777806652806652,0.013894597651950592,0.02731071909013086,0.02458464290081937,0.020124617830500183
FT9,0.036953062702234855,0.025334178063927758,0.018876472591207685,0.00941917999026199,0.05070309232929836,0.031342680114699366,0.005878591922474438,0.010616002045614234,0.020493954424233695,0.006000354144515629,0.015642473613510198,0.006052859163381,0.025421178112147336,0.012406760458813499,0.0063558306721415644,0.013983261588470982,0.018985048265510375,0.010997825696338398,0.01917799706743645,0.014614397813404723,0.01893447262335407,0.010727445812601748,0.00505858084874261,0.02706168260378826,0.023783808857658642,0.008957031192663655,0.023441036533593945,0.01742725466925118,0.03639145082494434,0.028335909768572302,0.024105246727728867,0.002377563497902389,0.023026112941289825,0.024558739302515183,0.012947279054198166,0.007674173777446367,0.005706495230365575,0.022450349827906276,0.013529501869217258,0.015573646809754092,0.02488473346989066,0.021127476397674993,0.013495248011951688,0.02565465124564345,0.0205167099383812,0.007991778866477232,0.008870031144444079,0.011408434163425896,0.007425610691881463,0.009494199351186231,0.010929266037049702,0.007809122547226059,0.014291512910802703,0.017341916853273263,0.019769573649154687,0.008103222633464744,0.0034962309551781596,0.002859358544874772,0.013945390149875912,0.01348565307316391,0.002233743305600819,0.023543152506261086
FC5,0.03190000206640564,0.026152657998921247,0.011387152827287118,0.004066426155374758,0.02825872291910375,0.048994348846869575,0.013390455787729781,0.01019649088000952,0.025970473174005443,0.008181591997188903,0.012517184666131428,0.005180235973707271,0.020178500143887605,0.014540746745987848,0.014123526685910909,0.015780074754800845,0.01704355173212158,0.010206841314428356,0.014816079345264528,0.010949894522508385,0.021901991656727713,0.015607872239783945,0.009706676664601406,0.021671067145372522,0.014317528307916626,0.00887832900525245,0.013653382590684653,0.01096802465511518,0.0258690303271287,0.027525872895634587,0.015585263258851272,0.004884644255016838,0.02629858255862346,0.02555332673883249,0.018672134608313795,0.010797951126905233,0.004250739967097522,0.027447112654594506,0.013096698556230357,0.012359590559147277,0.03227266678875312,0.02031429514388294,0.014070676275665581,0.01851769410138375,0.02067881204352253,0.014115305238299028,0.011559281717400033,0.010009900831671824,0.010872895143755324,0.01627825766762881,0.013550252506424876,0.008920534481462992,0.015834759652237185,0.020261591983445588,0.0193766513145653,0.016740180315243186,0.010800227363520166,0.005372771233041914,0.021272271717518325,0.008102463631628885,0.004902848012527621,0.013294884526946002
FC1,0.007978401850790576,0.011806700822659718,0.003491132513381374,0.014934215786745805,0.004575170633958635,0.012639411105911505,0.047054350885877935,0.01672025906140996,0.009702450713207845,0.023901180699814527,0.014941938209784652,0.018209794740172452,0.01707255711540183,0.02060129562560971,0.018764808389933465,0.010361569740037066,0.010571925464202839,0.009877642733154791,0.008884872025460157,0.01578794836908478,0.02196058808707007,0.010705386136549006,0.019601264406738986,0.018639532052488902,0.002225632052053538,0.011369702999167178,0.0033414677605164323,0.004040106798270135,0.003797111957135429,0.012122234408908378,0.0019100984658048771,0.025081453113131986,0.023415652929407865,0.01884338649991967,0.03008215341399058,0.025052180112496245,0.024182243449638492,0.011799209355552249,0.02290986209435511,0.01773312824446627,0.014444100753702116,0.013778942362000645,0.011172267533829203,0.010720138114832564,0.021366895955467875,0.0209912819710703,0.022841679655946807,0.01075812372887961,0.015682539551070514,0.010649893001037126,0.011188240658416603,0.011748831761187108,0.029488692238319764,0.025316197252718137,0.02704146726143925,0.03253541775574334,0.021500125671882662,0.023712457847887856,0.030454252620765794,0.00618570863810225,0.020295316181855656,0.0014374086595838056
C3,0.012951270085234869,0.017215218007928964,0.02029659775362999,0.025427921506499127,0.012202279598762947,0.011570817615968742,0.020429636725534432,0.053665225963647006,0.013289409938946655,0.0113214438932375,0.033174079770658366,0.028268974262746764,0.017715263191682346,0.009296705956719414,0.01370456972833937,0.01659312719298534,0.01764298083264669,0.013054144960711264,0.013009547685214645,0.018150242605934355,0.02125747729143085,0.00991082732754333,0.012097470594103009,0.02542899879565727,0.014051431880756285,0.0100821038254355,0.01789300342452338,0.016186261282285057,0.017048679086682072,0.01244034802446007,0.018825873444212483,0.01593581027039567,0.01391613434509558,0.006965822406661151,0.00957839835419499,0.016966168719770445,0.029601493603601862,0.005096097645223091,0.006409225781231587,0.010747286206704901,0.004000245006334252,0.028538388059470055,0.026580221601624175,0.017079920472268258,0.013568194903520521,0.015033208332574585,0.013710709028715514,0.008019232348369659,0.009728453503496992,0.008710269669434528,0.007117603714266745,0.013076768033032298,0.022476348865228105,0.020928280185556945,0.015716380194959724,0.01164342440957712,0.00842534540448452,0.02075808097682292,0.01601315464064932,0.016862969409721325,0.01306955144349801,0.019524880209397064
T7,0.027997964239411078,0.025407277844105396,0.016684365579955403,0.012110180512822576,0.021346176863741836,0.028873562570972507,0.011208028782275203,0.013262618145023802,0.05080037375920694,0.004164136214913555,0.019759631390543167,0.006148902208055939,0.014036770422732124,0.004461272772808515,0.014718850801077826,0.02590064804374874,0.021974204982182065,0.01464504442162372,0.015305017083692491,0.015390470749519977,0.020110639162441424,0.0200100983380992,0.009816087537705322,0.0221600184264496,0.01653049667931641,0.006396291375274963,0.017142894501535368,0.015584893932246588,0.022771329973255497,0.02626887529256515,0.02005477644351418,0.010590782953120175,0.015362650029218796,0.017054946425500116,0.012159565811694157,0.008372809721762622,0.008223426736255347,0.03205421721283857,0.004407944696511748,0.0038346930215857004,0.027362050566120476,0.029671411745654647,0.024326292994629975,0.019935929866840736,0.010938893990583601,0.009658818997347676,0.006665245121064389,0.006252842672116819,0.014769825280646293,0.018828572664281555,0.010006205851202397,0.00810313179236449,0.012049872111186324,0.017275058010124487,0.019091954219526204,0.01566966364688807,0.011819702420885456,0.005441354706137356,0.019838285776933345,0.013304077656622308,0.008902248288361867,0.016985625961177725
TP9,0.004241751253733747,0.004918022402555618,0.010605313842038092,0.015203586098956126,0.005752690042343747,0.008124924584141487,0.02517229952519736,0.010301748984465245,0.003371455792923291,0.04815068911844288,0.007349255633882444,0.014063482186187696,0.012769152910963207,0.028390615703962202,0.014293191607425365,0.008457774637631234,0.009521308743320439,0.015626534165072543,0.011364554711271374,0.007888629744837365,0.012469330884205262,0.013518008243088374,0.02457736947434047,0.011153444867654703,0.010056639942272672,0.020276319449889856,0.010668841029491914,0.011630077458265636,0.006205651683260137,0.007509280747295129,0.006619542753527083,0.02480122185639476,0.01772068892617267,0.018223106674846626,0.02692569027348265,0.02379427215067838,0.023168485569684927,0.013016676242712036,0.032413886028902994,0.02761361821244452,0.013605992047346568,0.00993544260654841,0.007966770886136256,0.013045061195065584,0.029219426304566955,0.018619726708751217,0.020920705608504307,0.013035033027372009,0.011071375390806642,0.01346378084444505,0.021952354723986087,0.019308197521861897,0.019449623057653583,0.014180693898136034,0.01846181580370701,0.02688263407905727,0.025429908312866522,0.02526801178404639,0.021505250122253076,0.014581542348777577,0.025566262476584667,0.008601257093564638
