,TP9,TP10,FT10,F8,AF7,PO7,PO3,FT8
TP9,0.5510204081632653,0.4489795918367347,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.058394160583941604,0.8004866180048662,0.0,0.0,0.0,0.1411192214111922,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO7,0.0,0.17595307917888564,0.0,0.0,0.0,0.8240469208211144,0.0,0.0
PO3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FT8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
