,F7,FC5,C3,TP9,AF7,C5,PO7,PO3
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC5,0.0,0.39285714285714285,0.20918367346938777,0.0,0.0,0.0,0.0,0.3979591836734694
C3,0.0,0.22631578947368422,0.38421052631578945,0.0,0.0,0.0,0.0,0.3894736842105263
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
PO3,0.0,0.291044776119403,0.27611940298507465,0.0,0.0,0.0,0.0,0.43283582089552236
