,FT10,F8,Fp2,AF7,C5,PO3,AF8,AF4
FT10,0.6138392857142857,0.30970982142857145,0.0,0.0,0.0,0.07645089285714286,0.0,0.0
F8,0.3495575221238938,0.5834386852085968,0.0,0.0,0.0,0.06700379266750948,0.0,0.0
Fp2,0.0,0.0,0.2876602564102564,0.17307692307692307,0.0,0.0,0.28044871794871795,0.2588141025641026
AF7,0.0,0.0,0.18997361477572558,0.4072119613016711,0.0,0.0,0.2343887423043096,0.16842568161829374
C5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO3,0.1487513572204126,0.11509229098805646,0.0,0.0,0.0,0.7361563517915309,0.0,0.0
AF8,0.0,0.0,0.25532683279162155,0.19321054532322138,0.0,0.0,0.3246659443842542,0.22679667750090285
AF4,0.0,0.0,0.2762192490289167,0.16443677168752696,0.0,0.0,0.2680189900733707,0.29132498921018557
