,frontalpole-lh,frontalpole-rh,fusiform-rh,inferiorparietal-rh,isthmuscingulate-rh,lateraloccipital-rh,parahippocampal-rh,pericalcarine-rh
frontalpole-lh,0.5609137055837563,0.08883248730964467,0.10152284263959391,0.030456852791878174,0.0025380710659898475,0.04314720812182741,0.11421319796954314,0.0583756345177665
frontalpole-rh,0.18660287081339713,0.7607655502392344,0.03349282296650718,0.0,0.0,0.0,0.0,0.019138755980861243
fusiform-rh,0.09782608695652174,0.024456521739130436,0.3342391304347826,0.12228260869565218,0.0625,0.14130434782608695,0.11413043478260869,0.10326086956521739
inferiorparietal-rh,0.01984126984126984,0.0,0.08134920634920635,0.30753968253968256,0.13293650793650794,0.25396825396825395,0.061507936507936505,0.14285714285714285
isthmuscingulate-rh,0.0,0.0,0.06229508196721312,0.2,0.4557377049180328,0.23278688524590163,0.01639344262295082,0.03278688524590164
lateraloccipital-rh,0.02880658436213992,0.0,0.09876543209876543,0.25925925925925924,0.15432098765432098,0.31069958847736623,0.051440329218107,0.09670781893004116
parahippocampal-rh,0.11519607843137254,0.0,0.11764705882352941,0.08823529411764706,0.01715686274509804,0.07598039215686274,0.47549019607843135,0.11029411764705882
pericalcarine-rh,0.046875,0.008928571428571428,0.08482142857142858,0.1875,0.029017857142857144,0.13169642857142858,0.09598214285714286,0.41517857142857145
