,frontalpole-lh,frontalpole-rh,fusiform-lh,insula-lh,medialorbitofrontal-lh,parahippocampal-lh,parsorbitalis-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.6946564885496184,0.1450381679389313,0.0,0.0,0.0,0.0,0.0,0.16030534351145037
frontalpole-rh,0.11176470588235295,0.43529411764705883,0.10588235294117647,0.13529411764705881,0.0,0.1411764705882353,0.0,0.07058823529411765
fusiform-lh,0.0,0.13071895424836602,0.39869281045751637,0.1830065359477124,0.0,0.2875816993464052,0.0,0.0
insula-lh,0.0,0.09859154929577464,0.11267605633802817,0.38497652582159625,0.10328638497652583,0.18309859154929578,0.0,0.11737089201877934
medialorbitofrontal-lh,0.0,0.0,0.0,0.140625,0.53125,0.0,0.0859375,0.2421875
parahippocampal-lh,0.0,0.15476190476190477,0.23809523809523808,0.25595238095238093,0.0,0.35119047619047616,0.0,0.0
parsorbitalis-lh,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.9285714285714286,0.0
rostralanteriorcingulate-rh,0.10674157303370786,0.07865168539325842,0.0,0.1404494382022472,0.19662921348314608,0.0,0.0,0.47752808988764045
