,cuneus-rh,frontalpole-rh,inferiorparietal-rh,insula-lh,isthmuscingulate-rh,lateraloccipital-rh,parahippocampal-lh,pericalcarine-rh
cuneus-rh,0.29381443298969073,0.061855670103092786,0.02577319587628866,0.24742268041237114,0.0,0.0,0.22164948453608246,0.14948453608247422
frontalpole-rh,0.06329113924050633,0.47468354430379744,0.06329113924050633,0.0949367088607595,0.0,0.012658227848101266,0.14556962025316456,0.14556962025316456
inferiorparietal-rh,0.015873015873015872,0.042328042328042326,0.291005291005291,0.010582010582010581,0.17989417989417988,0.21693121693121692,0.1111111111111111,0.13227513227513227
insula-lh,0.2358490566037736,0.08018867924528301,0.02830188679245283,0.28773584905660377,0.0,0.0,0.2169811320754717,0.1509433962264151
isthmuscingulate-rh,0.0,0.0,0.22727272727272727,0.0,0.4393939393939394,0.3333333333333333,0.0,0.0
lateraloccipital-rh,0.0,0.0,0.22981366459627328,0.0,0.2981366459627329,0.40993788819875776,0.018633540372670808,0.043478260869565216
parahippocampal-lh,0.1566265060240964,0.09236947791164658,0.10040160642570281,0.1686746987951807,0.004016064257028112,0.028112449799196786,0.24497991967871485,0.20481927710843373
pericalcarine-rh,0.1072961373390558,0.09012875536480687,0.12446351931330472,0.12017167381974249,0.017167381974248927,0.04721030042918455,0.2017167381974249,0.2918454935622318
