,frontalpole-rh,lateralorbitofrontal-rh,medialorbitofrontal-rh,paracentral-lh,parahippocampal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,rostralmiddlefrontal-rh
frontalpole-rh,0.1925925925925926,0.2,0.17777777777777778,0.0,0.08888888888888889,0.1111111111111111,0.13333333333333333,0.0962962962962963
lateralorbitofrontal-rh,0.18493150684931506,0.19863013698630136,0.1780821917808219,0.0,0.08904109589041095,0.1095890410958904,0.136986301369863,0.10273972602739725
medialorbitofrontal-rh,0.16541353383458646,0.18045112781954886,0.20300751879699247,0.0,0.06015037593984962,0.08270676691729323,0.17293233082706766,0.13533834586466165
paracentral-lh,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
parahippocampal-lh,0.18181818181818182,0.19480519480519481,0.12987012987012986,0.0,0.24675324675324675,0.19480519480519481,0.05194805194805195,0.0
rostralanteriorcingulate-lh,0.19318181818181818,0.20454545454545456,0.14772727272727273,0.0,0.1590909090909091,0.19318181818181818,0.07954545454545454,0.022727272727272728
rostralanteriorcingulate-rh,0.14035087719298245,0.15789473684210525,0.18421052631578946,0.0,0.017543859649122806,0.043859649122807015,0.24561403508771928,0.21052631578947367
rostralmiddlefrontal-rh,0.12790697674418605,0.1511627906976744,0.18604651162790697,0.0,0.0,0.0,0.26744186046511625,0.26744186046511625
