,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-lh,medialorbitofrontal-rh,parsorbitalis-lh,rostralanteriorcingulate-lh,temporalpole-lh,temporalpole-rh
frontalpole-lh,0.45209580838323354,0.0748502994011976,0.11676646706586827,0.05089820359281437,0.11377245508982035,0.19161676646706588,0.0,0.0
frontalpole-rh,0.08823529411764706,0.4789915966386555,0.01680672268907563,0.27310924369747897,0.0,0.14285714285714285,0.0,0.0
lateralorbitofrontal-lh,0.1394422310756972,0.02390438247011952,0.5059760956175299,0.00796812749003984,0.21912350597609562,0.0796812749003984,0.0,0.02390438247011952
medialorbitofrontal-rh,0.05,0.23461538461538461,0.0,0.4461538461538462,0.0,0.1,0.0,0.16923076923076924
parsorbitalis-lh,0.14634146341463414,0.0,0.23983739837398374,0.0,0.6138211382113821,0.0,0.0,0.0
rostralanteriorcingulate-lh,0.19935691318327975,0.12218649517684887,0.05787781350482315,0.09646302250803858,0.0,0.4919614147909968,0.0,0.03215434083601286
temporalpole-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.993421052631579,0.006578947368421052
temporalpole-rh,0.0,0.0,0.016194331983805668,0.19433198380566802,0.0,0.032388663967611336,0.012145748987854251,0.7449392712550608
