,frontalpole-rh,lateralorbitofrontal-rh,medialorbitofrontal-rh,paracentral-lh,parahippocampal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,rostralmiddlefrontal-rh
frontalpole-rh,0.20833333333333334,0.20833333333333334,0.20833333333333334,0.0,0.0,0.1,0.15833333333333333,0.11666666666666667
lateralorbitofrontal-rh,0.20833333333333334,0.20833333333333334,0.20833333333333334,0.0,0.0,0.1,0.15833333333333333,0.11666666666666667
medialorbitofrontal-rh,0.19008264462809918,0.19008264462809918,0.21487603305785125,0.0,0.0,0.08264462809917356,0.18181818181818182,0.14049586776859505
paracentral-lh,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
parahippocampal-lh,0.0,0.0,0.0,0.0,0.5789473684210527,0.42105263157894735,0.0,0.0
rostralanteriorcingulate-lh,0.18309859154929578,0.18309859154929578,0.16901408450704225,0.0,0.09859154929577464,0.2676056338028169,0.08450704225352113,0.014084507042253521
rostralanteriorcingulate-rh,0.1559633027522936,0.1559633027522936,0.1834862385321101,0.0,0.0,0.03669724770642202,0.25688073394495414,0.21100917431192662
rostralmiddlefrontal-rh,0.14285714285714285,0.14285714285714285,0.17857142857142858,0.0,0.0,0.0,0.27380952380952384,0.2619047619047619
