,frontalpole-rh,lateralorbitofrontal-rh,medialorbitofrontal-rh,paracentral-lh,parahippocampal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,rostralmiddlefrontal-rh
frontalpole-rh,0.21601941747572814,0.18932038834951456,0.2087378640776699,0.0,0.06553398058252427,0.11407766990291263,0.09951456310679611,0.10679611650485436
lateralorbitofrontal-rh,0.20984455958549222,0.21243523316062177,0.19948186528497408,0.0,0.05958549222797927,0.12953367875647667,0.10103626943005181,0.08808290155440414
medialorbitofrontal-rh,0.19801980198019803,0.17326732673267325,0.2202970297029703,0.0,0.0594059405940594,0.09405940594059406,0.12376237623762376,0.1311881188118812
paracentral-lh,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
parahippocampal-lh,0.13636363636363635,0.11616161616161616,0.12121212121212122,0.0,0.398989898989899,0.15151515151515152,0.030303030303030304,0.045454545454545456
rostralanteriorcingulate-lh,0.1870748299319728,0.19727891156462585,0.1564625850340136,0.0,0.10204081632653061,0.30272108843537415,0.04421768707482993,0.01020408163265306
rostralanteriorcingulate-rh,0.13108614232209737,0.13108614232209737,0.16104868913857678,0.0,0.00749063670411985,0.033707865168539325,0.2808988764044944,0.2546816479400749
rostralmiddlefrontal-rh,0.13284132841328414,0.0959409594095941,0.16605166051660517,0.0,0.025830258302583026,0.0,0.24723247232472326,0.33210332103321033
