,parstriangularis-rh,postcentral-rh,precentral-rh,rostralmiddlefrontal-lh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh
parstriangularis-rh,0.3389830508474576,0.11299435028248588,0.11299435028248588,0.0,0.11299435028248588,0.096045197740113,0.096045197740113,0.12994350282485875
postcentral-rh,0.15079365079365079,0.20634920634920634,0.20634920634920634,0.0,0.20634920634920634,0.15873015873015872,0.07142857142857142,0.0
precentral-rh,0.14754098360655737,0.19672131147540983,0.20491803278688525,0.0,0.21311475409836064,0.16393442622950818,0.07377049180327869,0.0
rostralmiddlefrontal-lh,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
superiorparietal-lh,0.15151515151515152,0.20454545454545456,0.19696969696969696,0.0,0.22727272727272727,0.15151515151515152,0.06818181818181818,0.0
superiorparietal-rh,0.14423076923076922,0.20192307692307693,0.19230769230769232,0.0,0.19230769230769232,0.18269230769230768,0.08653846153846154,0.0
superiortemporal-lh,0.22077922077922077,0.12987012987012986,0.11688311688311688,0.0,0.11688311688311688,0.11688311688311688,0.19480519480519481,0.1038961038961039
superiortemporal-rh,0.4107142857142857,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.44642857142857145
