,FT9,FC5,TP9,CP5,TP10,F8,TP7,AF8
FT9,0.6808873720136519,0.12116040955631399,0.0,0.19795221843003413,0.0,0.0,0.0,0.0
FC5,0.11075441412520064,0.6565008025682183,0.0,0.23274478330658105,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.4440639269406393,0.0,0.15296803652968036,0.0,0.3675799086757991,0.03538812785388128
CP5,0.12688172043010754,0.16021505376344086,0.0,0.6946236559139785,0.0,0.0,0.0,0.01827956989247312
TP10,0.0,0.0,0.18585298196948682,0.0,0.42718446601941745,0.0,0.3869625520110957,0.0
F8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
TP7,0.0,0.0,0.2937956204379562,0.0,0.2563868613138686,0.0,0.4352189781021898,0.014598540145985401
AF8,0.0,0.0,0.06430155210643015,0.04212860310421286,0.0,0.0,0.031042128603104215,0.8625277161862528
