,FC5,TP9,O1,FT10,F8,AF7,TP7,POz
FC5,0.5372233400402414,0.0,0.16901408450704225,0.0,0.0,0.16700201207243462,0.0,0.1267605633802817
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O1,0.23676880222841226,0.0,0.3565459610027855,0.0,0.0,0.23119777158774374,0.0,0.17548746518105848
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.267515923566879,0.0,0.267515923566879,0.0,0.0,0.2643312101910828,0.0,0.20063694267515925
TP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.25098039215686274,0.0,0.25098039215686274,0.0,0.0,0.25098039215686274,0.0,0.24705882352941178
