,Fp1,F7,FT9,Oz,TP10,TP7,F6,AF8
Fp1,0.6590909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.3409090909090909
F7,0.0,0.2599231754161332,0.024327784891165175,0.1946222791293214,0.2599231754161332,0.2612035851472471,0.0,0.0
FT9,0.0,0.046460176991150445,0.4491150442477876,0.2676991150442478,0.16592920353982302,0.07079646017699115,0.0,0.0
Oz,0.0,0.12125984251968504,0.09370078740157481,0.38188976377952755,0.16377952755905512,0.23937007874015748,0.0,0.0
TP10,0.0,0.21338912133891214,0.07635983263598327,0.21548117154811716,0.2688284518828452,0.22594142259414227,0.0,0.0
TP7,0.0,0.1635926222935044,0.024057738572574178,0.24057738572574178,0.17161186848436247,0.40016038492381717,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.19731800766283525,0.0,0.0,0.0,0.0,0.0,0.0,0.8026819923371648
