,Fp1,F7,FT9,Oz,TP10,TP7,F6,AF8
Fp1,0.5666666666666667,0.0,0.0,0.0,0.0,0.0,0.43333333333333335,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.0,0.7322097378277154,0.0,0.0,0.2303370786516854,0.03745318352059925
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.11695906432748537,0.0,0.0,0.1827485380116959,0.0,0.0,0.7002923976608187,0.0
AF8,0.0,0.0,0.0,0.04556962025316456,0.0,0.0,0.0,0.9544303797468354
