,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,parstriangularis-rh,postcentral-rh,precentral-rh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-lh,0.1815068493150685,0.04794520547945205,0.1267123287671233,0.1643835616438356,0.13013698630136986,0.13013698630136986,0.06506849315068493,0.1541095890410959
caudalmiddlefrontal-rh,0.12844036697247707,0.11926605504587157,0.12844036697247707,0.12844036697247707,0.12844036697247707,0.12844036697247707,0.12844036697247707,0.11009174311926606
parstriangularis-rh,0.14767932489451477,0.05907172995780591,0.16455696202531644,0.16455696202531644,0.1308016877637131,0.10548523206751055,0.0759493670886076,0.1518987341772152
postcentral-rh,0.15460526315789475,0.046052631578947366,0.13486842105263158,0.18092105263157895,0.12828947368421054,0.125,0.06907894736842106,0.1611842105263158
precentral-rh,0.15853658536585366,0.056910569105691054,0.13008130081300814,0.16260162601626016,0.14634146341463414,0.12195121951219512,0.07317073170731707,0.15040650406504066
rostralmiddlefrontal-rh,0.17073170731707318,0.056910569105691054,0.1016260162601626,0.15040650406504066,0.12601626016260162,0.17479674796747968,0.08536585365853659,0.13414634146341464
superiortemporal-lh,0.1390728476821192,0.09271523178807947,0.11920529801324503,0.13245033112582782,0.11258278145695365,0.15894039735099338,0.1456953642384106,0.09933774834437085
superiortemporal-rh,0.15492957746478872,0.04929577464788732,0.13380281690140844,0.176056338028169,0.13028169014084506,0.11619718309859155,0.0528169014084507,0.18661971830985916
